codigo_uc;nome_uc;categoria_manejo;area_ha;grupo;ano;grupo_norm
3553;PARQUE NATURAL MUNICIPAL DA RESTINGA DO BARRETO;Parque;33.0;Desconhecido;2019;PI
3577;ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY;Área de Proteção Ambiental;393.0;Desconhecido;2019;US
3579;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 1;Reserva Particular do Patrimônio Natural;78.0;Desconhecido;2019;US
3580;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 2;Reserva Particular do Patrimônio Natural;5.0;Desconhecido;2019;US
3582;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 3;Reserva Particular do Patrimônio Natural;2.0;Desconhecido;2019;US
3621;PARQUE NATURAL MUNICIPAL DA RESTINGA DE CARAPEBUS;Parque;1070.0;Desconhecido;2019;PI
3626;PARQUE NATURAL MUNICIPAL DA LAGOA DO PEREQUÊ;Parque;9.0;Desconhecido;2019;PI
3628;REFÚGIO DE VIDA SILVESTRE - FAZENDA SÃO LÁZARO;Refúgio de Vida Silvestre;197.0;Desconhecido;2019;PI
3629;ÁREA DE PROTEÇÃO AMBIENTAL DA CARAPEBA BOA;Área de Proteção Ambiental;1562.0;Desconhecido;2019;US
3630;MONUMENTO NATURAL MUNICIPAL SÃO SIMÃO;Monumento Natural;211.0;Desconhecido;2019;PI
3633;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DE TRINDADE E MARTIM VAZ;Área de Proteção Ambiental;40384694.0;Desconhecido;2019;US
3642;MONUMENTO NATURAL DAS ILHAS DE TRINDADE, MARTIM VAZ E DO MONTE COLUMBIA;Monumento Natural;6767964.0;Desconhecido;2019;PI
3643;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DE SÃO PEDRO E SÃO PAULO;Área de Proteção Ambiental;38412697.0;Desconhecido;2019;US
3644;MONUMENTO NATURAL DO ARQUIPÉLAGO DE SÃO PEDRO E SÃO PAULO;Monumento Natural;4719178.0;Desconhecido;2019;PI
3651;RESERVA EXTRATIVISTA ITAPETININGA;Reserva Extrativista;16294.0;Desconhecido;2019;US
3653;RESERVA EXTRATIVISTA DA BAÍA DO TUBARÃO;Reserva Extrativista;223928.0;Desconhecido;2019;US
3654;RESERVA EXTRATIVISTA ARAPIRANGA-TROMAÍ;Reserva Extrativista;186937.0;Desconhecido;2019;US
3658;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VOLTA VELHA - PE. PIET VAN DER AART;Reserva Particular do Patrimônio Natural;285.0;Desconhecido;2019;US
3660;RPPN BRAVA BEACH INTERNACIONAL;Reserva Particular do Patrimônio Natural;6.0;Desconhecido;2019;US
3664;RPPN FAZENDA DAS ÁGUAS E DAS MATAS;Reserva Particular do Patrimônio Natural;11.0;Desconhecido;2019;US
3666;RPPN MATO GROSSO;Reserva Particular do Patrimônio Natural;37.0;Desconhecido;2019;US
3667;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA MILAGROSA;Reserva Particular do Patrimônio Natural;94.0;Desconhecido;2019;US
3668;RPPN DAS NASCENTES;Reserva Particular do Patrimônio Natural;23.0;Desconhecido;2019;US
3673;RPPN JARDIM DOS BEIJA-FLORES;Reserva Particular do Patrimônio Natural;6.0;Desconhecido;2019;US
3683;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO (SC);Reserva Particular do Patrimônio Natural;74.0;Desconhecido;2019;US
3687;RPPN DAS DUNAS DOURADAS;Reserva Particular do Patrimônio Natural;90.0;Desconhecido;2019;US
3688;PARQUE NATURAL MUNICIPAL CAMINHO DO PEABIRU;Parque;429.0;Desconhecido;2019;PI
3689;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA CAMBRAIA;Área de Proteção Ambiental;2434.0;Desconhecido;2019;US
3721;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO;Reserva Particular do Patrimônio Natural;305.0;Desconhecido;2019;US
3732;PARQUE NATURAL MUNICIPAL DAS DUNAS DA LAGOA DA CONCEIÇÃO;Parque;744.0;Desconhecido;2019;PI
3733;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LIMOEIRO;Reserva Particular do Patrimônio Natural;475.0;Desconhecido;2019;US
3734;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA;Reserva Particular do Patrimônio Natural;8.0;Desconhecido;2019;US
3736;PARQUE ESTADUAL DO CAMAQUÃ;Parque;10167.0;Desconhecido;2019;PI
3739;PARQUE NATURAL MUNICIPAL DE CASTANHAL/PARÁ;Parque;15.0;Desconhecido;2019;PI
3751;ÁREA DE PROTEÇÃO AMBIENTAL MARINHA RECIFES SERRAMBI;Área de Proteção Ambiental;84018.0;Desconhecido;2019;US
3753;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL BARBA;Reserva Particular do Patrimônio Natural;2381.0;Desconhecido;2019;US
3770;REFÚGIO DE VIDA SILVESTRE DE ITAPEMA;Refúgio de Vida Silvestre;2601.0;Desconhecido;2019;PI
3793;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACUQUINHO-BAIANO;Reserva Particular do Patrimônio Natural;78.0;Desconhecido;2019;US
3794;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA YOGO;Reserva Particular do Patrimônio Natural;17.0;Desconhecido;2019;US
3795;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JACURUNA;Reserva Particular do Patrimônio Natural;13.0;Desconhecido;2019;US
3804;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO CEDRO;Reserva Particular do Patrimônio Natural;975.0;Desconhecido;2019;US
3807;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO CAMBEBA;Área de Relevante Interesse Ecológico;11.0;Desconhecido;2019;US
1;ÁREA DE PROTEÇÃO AMBIENTAL ANHATOMIRIM;Área de Proteção Ambiental;4437.0;US;2020;US
5;ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO;Área de Proteção Ambiental;150373.0;US;2020;US
6;ÁREA DE PROTEÇÃO AMBIENTAL DA BALEIA FRANCA;Área de Proteção Ambiental;154858.0;US;2020;US
7;ÁREA DE PROTEÇÃO AMBIENTAL BARRA DO RIO MAMANGUAPE;Área de Proteção Ambiental;14919.0;US;2020;US
9;ÁREA DE PROTEÇÃO AMBIENTAL COSTA DOS CORAIS;Área de Proteção Ambiental;404268.0;US;2020;US
10;ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS;Área de Proteção Ambiental;68224.0;US;2020;US
13;ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU;Área de Proteção Ambiental;32611.0;US;2020;US
14;ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE;Área de Proteção Ambiental;202308.0;US;2020;US
15;ÁREA DE PROTEÇÃO AMBIENTAL DE FERNANDO DE NORONHA;Área de Proteção Ambiental;154358.0;US;2020;US
16;ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM;Área de Proteção Ambiental;13890.0;US;2020;US
17;ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA;Área de Proteção Ambiental;282441.0;US;2020;US
18;ÁREA DE PROTEÇÃO AMBIENTAL DE PIAÇABUÇU;Área de Proteção Ambiental;9107.0;US;2020;US
19;ÁREA DE PROTEÇÃO AMBIENTAL DELTA DO PARNAIBA;Área de Proteção Ambiental;309585.0;US;2020;US
29;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA IBIAPABA;Área de Proteção Ambiental;1624173.0;US;2020;US
34;MONUMENTO NATURAL DAS ILHAS CAGARRAS;Monumento Natural;106.0;PI;2020;PI
36;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA ILHA AMEIXAL;Área de Relevante Interesse Ecológico;359.0;US;2020;US
37;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA;Área de Relevante Interesse Ecológico;65.0;US;2020;US
39;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;Área de Relevante Interesse Ecológico;5769.0;US;2020;US
52;ESTAÇÃO ECOLÓGICA DE CARIJÓS;Estação Ecológica;759.0;PI;2020;PI
54;ESTAÇÃO ECOLÓGICA DE GUARAQUEÇABA;Estação Ecológica;4370.0;PI;2020;PI
58;ESTAÇÃO ECOLÓGICA DE MARACÁ JIPIOCA;Estação Ecológica;58756.0;PI;2020;PI
59;ESTAÇÃO ECOLÓGICA DE MURICI;Estação Ecológica;6131.0;PI;2020;PI
63;ESTAÇÃO ECOLÓGICA DE TAMOIOS;Estação Ecológica;8660.0;PI;2020;PI
64;ESTAÇÃO ECOLÓGICA TUPINAMBÁS;Estação Ecológica;2464.0;PI;2020;PI
67;ESTAÇÃO ECOLÓGICA DO JARI;Estação Ecológica;231109.0;PI;2020;PI
70;ESTAÇÃO ECOLÓGICA DO TAIM;Estação Ecológica;32806.0;PI;2020;PI
71;ESTAÇÃO ECOLÓGICA DOS TUPINIQUINS;Estação Ecológica;1728.0;PI;2020;PI
89;FLORESTA NACIONAL DE CAXIUANÃ;Floresta;317945.0;US;2020;US
91;FLORESTA NACIONAL DE GOYTACAZES;Floresta;1426.0;US;2020;US
100;FLORESTA NACIONAL DE NÍSIA FLORESTA;Floresta;169.0;US;2020;US
113;FLORESTA NACIONAL DE AMAPÁ;Floresta;460360.0;US;2020;US
122;FLORESTA NACIONAL DE RIO PRETO;Floresta;2817.0;US;2020;US
127;FLORESTA NACIONAL DE MÁRIO XAVIER;Floresta;496.0;US;2020;US
132;FLORESTA NACIONAL DA RESTINGA DE CABEDELO;Floresta;115.0;US;2020;US
140;PARQUE NACIONAL DA LAGOA DO PEIXE;Parque;36716.0;PI;2020;PI
141;PARQUE NACIONAL RESTINGA DE JURUBATIBA;Parque;14919.0;PI;2020;PI
142;PARQUE NACIONAL DA SERRA DA BOCAINA;Parque;106564.0;PI;2020;PI
147;PARQUE NACIONAL DA SERRA DE ITABAIANA;Parque;8025.0;PI;2020;PI
152;PARQUE NACIONAL DA SERRA DOS ORGÃOS;Parque;20020.0;PI;2020;PI
154;PARQUE NACIONAL DA TIJUCA;Parque;3958.0;PI;2020;PI
162;PARQUE NACIONAL DE JERICOACOARA;Parque;8863.0;PI;2020;PI
164;PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;Parque;24352.0;PI;2020;PI
169;PARQUE NACIONAL DO CABO ORANGE;Parque;657328.0;PI;2020;PI
171;PARQUE NACIONAL DO DESCOBRIMENTO;Parque;22693.0;PI;2020;PI
176;PARQUE NACIONAL PAU BRASIL;Parque;18934.0;PI;2020;PI
178;PARQUE NACIONAL DO SUPERAGUI;Parque;33860.0;PI;2020;PI
180;PARQUE NACIONAL DOS LENÇOIS MARANHENSES;Parque;156562.0;PI;2020;PI
182;PARQUE NACIONAL DO MONTE PASCOAL;Parque;22240.0;PI;2020;PI
185;PARQUE NACIONAL MARINHO DOS ABROLHOS;Parque;87954.0;PI;2020;PI
186;PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA;Parque;10933.0;PI;2020;PI
187;PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE;Parque;3828127.0;PI;2020;PI
195;RESERVA BIOLÓGICA DE COMBOIOS;Reserva Biológica;785.0;PI;2020;PI
196;RESERVA BIOLÓGICA GUARIBAS;Reserva Biológica;4052.0;PI;2020;PI
198;RESERVA BIOLÓGICA DE SALTINHO;Reserva Biológica;563.0;PI;2020;PI
199;RESERVA BIOLÓGICA DE SANTA ISABEL;Reserva Biológica;4110.0;PI;2020;PI
201;RESERVA BIOLÓGICA DE SOORETAMA;Reserva Biológica;27859.0;PI;2020;PI
202;RESERVA BIOLÓGICA DE UNA;Reserva Biológica;18725.0;PI;2020;PI
203;RESERVA BIOLÓGICA ATOL DAS ROCAS;Reserva Biológica;35186.0;PI;2020;PI
205;RESERVA BIOLÓGICA DO CÓRREGO GRANDE;Reserva Biológica;1504.0;PI;2020;PI
209;RESERVA BIOLÓGICA DO LAGO PIRATUBA;Reserva Biológica;392468.0;PI;2020;PI
212;RESERVA BIOLÓGICA DO TINGUÁ;Reserva Biológica;24813.0;PI;2020;PI
214;RESERVA BIOLÓGICA MARINHA DO ARVOREDO;Reserva Biológica;17105.0;PI;2020;PI
217;RESERVA BIOLÓGICA UNIÃO;Reserva Biológica;7757.0;PI;2020;PI
218;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ITATUPÃ-BAQUIÁ;Reserva de Desenvolvimento Sustentável;64441.0;US;2020;US
223;RESERVA EXTRATIVISTA CHOCOARÉ-MATO GROSSO;Reserva Extrativista;2783.0;US;2020;US
225;RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA;Reserva Extrativista;27022.0;US;2020;US
227;RESERVA EXTRATIVISTA MARACANÃ;Reserva Extrativista;30179.0;US;2020;US
228;RESERVA EXTRATIVISTA SÃO JOÃO DA PONTA;Reserva Extrativista;3409.0;US;2020;US
231;RESERVA EXTRATIVISTA DO BATOQUE;Reserva Extrativista;601.0;US;2020;US
234;RESERVA EXTRATIVISTA MANDIRA;Reserva Extrativista;1178.0;US;2020;US
243;RESERVA EXTRATIVISTA MAE GRANDE DE CURUÇA;Reserva Extrativista;36828.0;US;2020;US
245;RESERVA EXTRATIVISTA MARINHA DA BAIA DE IGUAPÉ;Reserva Extrativista;10082.0;US;2020;US
246;RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIÁ;Reserva Extrativista;10197.0;US;2020;US
247;RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA;Reserva Extrativista;62577.0;US;2020;US
248;RESERVA EXTRATIVISTA MARINHA CAETÉTAPERAÇU;Reserva Extrativista;42490.0;US;2020;US
249;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIÁ;Reserva Extrativista;72790.0;US;2020;US
250;RESERVA EXTRATIVISTA MARINHA TRACUATEUA;Reserva Extrativista;27864.0;US;2020;US
251;RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO;Reserva Extrativista;51650.0;US;2020;US
252;RESERVA EXTRATIVISTA CORUMBAU;Reserva Extrativista;89996.0;US;2020;US
253;RESERVA EXTRATIVISTA DE CANAVIEIRAS;Reserva Extrativista;100687.0;US;2020;US
254;RESERVA EXTRATIVISTA MARINHA DE SOURE;Reserva Extrativista;29579.0;US;2020;US
255;RESERVA EXTRATIVISTA MARINHA PIRAJUBAÉ;Reserva Extrativista;1687.0;US;2020;US
263;ESTAÇÃO ECOLÓGICA DA GUANABARA;Estação Ecológica;1936.0;PI;2020;PI
269;FLORESTA NACIONAL DO IBURA;Floresta;144.0;US;2020;US
273;RESERVA EXTRATIVISTA ARIÓCA PRUANÃ;Reserva Extrativista;83817.0;US;2020;US
279;RESERVA EXTRATIVISTA DE CURURUPU;Reserva Extrativista;185192.0;US;2020;US
282;RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA;Reserva Extrativista;194856.0;US;2020;US
288;RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO;Reserva Extrativista;145409.0;US;2020;US
291;RESERVA BIOLÓGICA DO PARAZINHO;Reserva Biológica;276.0;PI;2020;PI
292;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO IRATAPURU;Reserva de Desenvolvimento Sustentável;873577.0;US;2020;US
293;ÁREA DE PROTEÇÃO AMBIENTAL DO RIO CURIAÚ;Área de Proteção Ambiental;21873.0;US;2020;US
301;ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA;Área de Proteção Ambiental;231997.0;US;2020;US
302;ÁREA DE PROTEÇÃO AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE;Área de Proteção Ambiental;352767.0;US;2020;US
303;ÁREA DE PROTEÇÃO AMBIENTAL GUAIBIM;Área de Proteção Ambiental;2079.0;US;2020;US
304;ÁREA DE PROTEÇÃO AMBIENTAL TINHARÉ / BOIPEBA;Área de Proteção Ambiental;31071.0;US;2020;US
306;ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS;Área de Proteção Ambiental;345544.0;US;2020;US
308;ÁREA DE PROTEÇÃO AMBIENTAL COROA VERMELHA;Área de Proteção Ambiental;3715.0;US;2020;US
309;ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE;Área de Proteção Ambiental;62608.0;US;2020;US
310;ÁREA DE PROTEÇÃO AMBIENTAL CARAÍVA/ TRANCOSO;Área de Proteção Ambiental;31927.0;US;2020;US
312;ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA;Área de Proteção Ambiental;158401.0;US;2020;US
313;ÁREA DE PROTEÇÃO AMBIENTAL RIO CAPIVARA;Área de Proteção Ambiental;3215.0;US;2020;US
315;ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ;Área de Proteção Ambiental;1242.0;US;2020;US
316;ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS DE GUARAJUBA;Área de Proteção Ambiental;2026.0;US;2020;US
318;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PEDRA DO CAVALO;Área de Proteção Ambiental;47244.0;US;2020;US
319;ÁREA DE PROTEÇÃO AMBIENTAL PRATIGI;Área de Proteção Ambiental;93445.0;US;2020;US
320;ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS;Área de Proteção Ambiental;138496.0;US;2020;US
321;ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO COBRE / SÃO BARTOLOMEU;Área de Proteção Ambiental;1171.0;US;2020;US
323;ÁREA DE PROTEÇÃO AMBIENTAL LITORAL NORTE;Área de Proteção Ambiental;144689.0;US;2020;US
325;PARQUE ESTADUAL DA SERRA DO CONDURU;Parque;9151.0;PI;2020;PI
326;ÁREA DE PROTEÇÃO AMBIENTAL MANGUE SECO;Área de Proteção Ambiental;3395.0;US;2020;US
327;ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO;Área de Proteção Ambiental;25923.0;US;2020;US
328;ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU;Área de Proteção Ambiental;122691.0;US;2020;US
331;PARQUE ESTADUAL DE ITAÚNAS;Parque;3536.0;PI;2020;PI
332;PARQUE ESTADUAL PAULO CÉSAR VINHA;Parque;1504.0;PI;2020;PI
333;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY;Área de Proteção Ambiental;5195.0;US;2020;US
334;ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU;Área de Proteção Ambiental;3524.0;US;2020;US
335;ÁREA DE PROTEÇÃO AMBIENTAL DE PRAIA MOLE;Área de Proteção Ambiental;398.0;US;2020;US
336;ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA;Área de Proteção Ambiental;7907.0;US;2020;US
338;ÁREA DE PROTEÇÃO AMBIENTAL DE SETIBA;Área de Proteção Ambiental;10972.0;US;2020;US
484;PARQUE ESTADUAL MARINHO DE AREIA VERMELHA;Parque;260.0;PI;2020;PI
488;PARQUE ESTADUAL MATA DO XEM-XÉM;Parque;179.0;PI;2020;PI
490;ÁREA DE PROTEÇÃO AMBIENTAL DE TAMBABA;Área de Proteção Ambiental;3270.0;US;2020;US
496;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL GUARAQUEÇABA;Área de Proteção Ambiental;174140.0;US;2020;US
497;ESTAÇÃO ECOLÓGICA DO GUARAGUAÇU;Estação Ecológica;1188.0;PI;2020;PI
500;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA;Área de Proteção Ambiental;199368.0;US;2020;US
512;PARQUE ESTADUAL DO RIO DA ONÇA;Parque;131.0;PI;2020;PI
514;PARQUE ESTADUAL DO BOGUAÇU;Parque;6657.0;PI;2020;PI
518;PARQUE ESTADUAL DO PAU-OCO;Parque;881.0;PI;2020;PI
521;FLORESTA ESTADUAL DO PALMITO;Floresta;535.0;US;2020;US
524;PARQUE ESTADUAL ROBERTO RIBAS LANGE;Parque;2801.0;PI;2020;PI
528;ESTAÇÃO ECOLÓGICA DA ILHA DO MEL;Estação Ecológica;2323.0;PI;2020;PI
529;PARQUE ESTADUAL DA ILHA DO MEL;Parque;395.0;PI;2020;PI
532;PARQUE ESTADUAL PICO PARANÁ;Parque;4331.0;PI;2020;PI
540;PARQUE ESTADUAL DO PICO MARUMBI;Parque;2342.0;PI;2020;PI
541;PARQUE ESTADUAL DA GRACIOSA;Parque;1147.0;PI;2020;PI
723;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO AVENTUREIRO;Reserva de Desenvolvimento Sustentável;1900.0;US;2020;US
724;ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL;Área de Proteção Ambiental;10547.0;US;2020;US
726;ÁREA DE PROTEÇÃO AMBIENTAL DE MANGARATIBA;Área de Proteção Ambiental;24497.0;US;2020;US
727;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA;Área de Proteção Ambiental;5960.0;US;2020;US
728;RESERVA BIOLÓGICA ESTADUAL DA PRAIA DO SUL;Reserva Biológica;3267.0;PI;2020;PI
729;ÁREA DE PROTEÇÃO AMBIENTAL DE MARICÁ;Área de Proteção Ambiental;969.0;US;2020;US
731;ÁREA DE PROTEÇÃO AMBIENTAL DE TAMOIOS;Área de Proteção Ambiental;20650.0;US;2020;US
735;ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA;Área de Proteção Ambiental;7974.0;US;2020;US
737;ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU;Área de Proteção Ambiental;19499.0;US;2020;US
786;PARQUE ESTADUAL DA SERRA DO TABULEIRO;Parque;83907.0;PI;2020;PI
791;PARQUE ESTADUAL ACARAI;Parque;6666.0;PI;2020;PI
793;ÁREA DE PROTEÇÃO AMBIENTAL DO LITORAL SUL;Área de Proteção Ambiental;43917.0;US;2020;US
794;ÁREA DE PROTEÇÃO AMBIENTAL DO MORRO DO URUBU;Área de Proteção Ambiental;213.0;US;2020;US
798;PARQUE ESTADUAL DA SERRA DO MAR;Parque;322295.0;PI;2020;PI
817;ESTAÇÃO ECOLÓGICA CHAÚAS;Estação Ecológica;2498.0;PI;2020;PI
833;PARQUE ESTADUAL XIXOVÁ-JAPUÍ;Parque;881.0;PI;2020;PI
834;PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS;Parque;5139.0;PI;2020;PI
841;PARQUE ESTADUAL DA ILHA DO CARDOSO;Parque;13155.0;PI;2020;PI
855;PARQUE ESTADUAL DE ILHABELA;Parque;29318.0;PI;2020;PI
856;PARQUE ESTADUAL DA ILHA ANCHIETA;Parque;822.0;PI;2020;PI
862;ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS;Estação Ecológica;84379.0;PI;2020;PI
885;FLORESTA ESTADUAL DO AMAPÁ;Floresta;2370085.0;US;2020;US
886;ÁREA DE PROTEÇÃO AMBIENTAL DA FAZENDINHA;Área de Proteção Ambiental;149.0;US;2020;US
887;ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA RITA;Área de Proteção Ambiental;10346.0;US;2020;US
920;ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO;Área de Proteção Ambiental;3712.0;US;2020;US
921;ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE;Área de Proteção Ambiental;18534.0;US;2020;US
922;ÁREA DE PROTEÇÃO AMBIENTAL DO PRATAGY;Área de Proteção Ambiental;13743.0;US;2020;US
923;ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ;Área de Proteção Ambiental;116100.0;US;2020;US
947;PARQUE ESTADUAL MARINHO DA PEDRA DA RISCA DO MEIO;Parque;3716.0;PI;2020;PI
949;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGAMAR DO CAUIPE;Área de Proteção Ambiental;1691.0;US;2020;US
950;ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DO LITORAL OESTE;Área de Proteção Ambiental;9022.0;US;2020;US
951;ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO CEARÁ - RIO MARANGUAPINHO;Área de Proteção Ambiental;3447.0;US;2020;US
952;ESTAÇÃO ECOLÓGICA DO PÉCEM;Estação Ecológica;964.0;PI;2020;PI
953;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DO URUAÚ;Área de Proteção Ambiental;2734.0;US;2020;US
955;ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO CURU;Área de Proteção Ambiental;882.0;US;2020;US
956;ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO MUNDAÚ;Área de Proteção Ambiental;1559.0;US;2020;US
957;ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DE PARACURU;Área de Proteção Ambiental;3909.0;US;2020;US
958;ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DA LAGOINHA;Área de Proteção Ambiental;498.0;US;2020;US
959;ÁREA DE PROTEÇÃO AMBIENTAL DO RIO PACOTI;Área de Proteção Ambiental;2911.0;US;2020;US
961;MONUMENTO NATURAL DAS FALÉSIAS DE BEBERIBE;Monumento Natural;31.0;PI;2020;PI
962;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA;Área de Proteção Ambiental;3945.0;US;2020;US
963;PARQUE ESTADUAL DO COCÓ;Parque;1572.0;PI;2020;PI
964;ESTAÇÃO ECOLÓGICA DE CAETÉS;Estação Ecológica;151.0;PI;2020;PI
966;PARQUE ESTADUAL DE DOIS IRMÃOS;Parque;1116.0;PI;2020;PI
967;ÁREA DE PROTEÇÃO AMBIENTAL DE GUADALUPE;Área de Proteção Ambiental;43921.0;US;2020;US
975;ÁREA DE PROTEÇÃO AMBIENTAL DE SIRINHAÉM;Área de Proteção Ambiental;6589.0;US;2020;US
1014;MUNUMENTO NATURAL DOS CANIONS DO SUBAÉ;Monumento Natural;404.0;PI;2020;PI
1023;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ;Área de Proteção Ambiental;4524779.0;US;2020;US
1024;ÁREA DE PROTEÇÃO AMBIENTAL DE ALGODOAL-MAIANDEUA;Área de Proteção Ambiental;3110.0;US;2020;US
1025;ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO METROLPOLITANA DE BELÉM;Área de Proteção Ambiental;5647.0;US;2020;US
1027;ÁREA DE PROTEÇÃO AMBIENTAL DA ILHA DO COMBU;Área de Proteção Ambiental;1503.0;US;2020;US
1045;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DO JACU;Reserva Particular do Patrimônio Natural;2.0;US;2020;US
1053;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DO CURUSSU MIRIM;Reserva Particular do Patrimônio Natural;23.0;US;2020;US
1065;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIZZIERI;Reserva Particular do Patrimônio Natural;13.0;US;2020;US
1070;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOQUE TOQUE PEQUENO;Reserva Particular do Patrimônio Natural;3.0;US;2020;US
1075;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARBOCLORO S/A;Reserva Particular do Patrimônio Natural;1.0;US;2020;US
