ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
2056;0000.29.2056;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 52 de 03/05/2011;Sem informação.;PRADO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;210,1794182;210;210;;0;0,0;0,0;210,2;0,0;0,0;0,0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;1,99E-13;;Polígono corresponde ao memorial descritivo;terça-feira, 21 de junho de 2011
2057;0000.29.2057;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGELHARDT;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 51 de 03/05/2011;Sem informação.;PRADO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;392,9302338;393;393;;0;0;0;393;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 22 de junho de 2011
2063;4850.35.2063;;ÁREA DE PROTEÇÃO AMBIENTAL SANTOS CONTINENTE;Municipal;Área de Proteção Ambiental;Category V;SP;2011;Lei complementar 54 de 04/06/1992;Revisão dos limites: Lei complementar 729 de 11/07/2011;SANTOS (SP);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE SANTOS - SP;0;18416;18416;18416;;0;0;0;18416;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 25 de agosto de 2011
2070;0000.00.2070;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;Portaria 29/2007 de 11/04/2007;Sem informação.;ILHÉUS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;112,9295859;113;113;;0;0;0;113;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2071;0000.00.2071;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 26 de 06/05/2008;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;53,88241233;54;54;;0;0;0;54;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2072;0000.00.2072;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 05/2010 de 25/01/2010;Sem informação.: Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;25,79618818;26;26;;0;0;0;26;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2077;0000.00.2077;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAHY;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 02/2010 de 15/01/2010;Sem informação.: Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;495,5144736;496;498;;0;0;0;496;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2081;0000.00.2081;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2005;Portaria 84 de 30/11/2005;Sem informação.;BALNEÁRIO ARROIO DO SILVA (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14,00045769;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2087;0000.00.2087;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURIÓ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 31 de 10/05/2011;Sem informação.;SÃO SEBASTIÃO DO PASSÉ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;13,40357206;13;13;;0;0;0;13;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2095;0000.00.2095;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO CAJU;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2011;Portaria 04/2011 de 17/01/2011;Sem informação.: Sem informação. - Sem informação.: Sem informação.;ITAPORANGA D'AJUDA (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;762,2335516;762;763;;0;0;0;762;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2096;0000.00.2096;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEREIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;2001;Portaria 113 de 03/09/2001;Sem informação.: Sem informação.;CORURIPE (AL);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;216,0711999;216;220;;0;0;0;216;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;2,84E-14;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
2097;0000.00.2097;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DONA BENTA E SEU CABOCLO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2010;Portaria 71 de 27/08/2010;Sem informação.: Sem informação.;PIRAMBU (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;24,06117742;24;24;;0;0;0;24;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2101;0000.00.2101;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;Portaria 149-N de 05/11/1998;Alteração de nome: Portaria 38 de 14/05/2009;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6003,992106;6.004;6.069;;0;0;0;6.004;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;Extremo Sul da Bahia;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
2107;0000.00.2107;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;Portaria 72 de 09/09/2008;Sem informação.;ANGRA DOS REIS (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;118,0210168;118;118;;0;0;0;118;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2115;0000.00.2115;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 03/2010 de 15/01/2010;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;304,3727611;304;304;;0;0;0;304;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2116;0000.00.2116;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 04/2010 de 15/01/2010;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;170,7431158;171;171;;0;0;0;171;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2119;0000.00.2119;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;Portaria 09/2007 de 18/01/2007;Sem informação.;ILHÉUS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;63,32856934;63;65;;0;0;0;63;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2124;0000.00.2124;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 71/2008 de 09/09/2008;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;83,52086933;84;84;;0;0;0;84;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2129;0000.00.2129;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI;Federal;Reserva Particular do Patrimônio Natural;Category IV;PA;2005;Portaria 56 de 22/08/2005;Sem informação.;SANTO ANTÔNIO DO TAUÁ (PA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;22,81841378;23;23;;22,81841378;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;1;1;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2134;0000.00.2134;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2006;Portaria 102 de 19/12/2006;Sem informação.;SANTA LUZIA DO ITANHY (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;297,0831938;297;297;;0;0;0;297;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2135;0000.00.2135;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2007;Portaria 04/2007 de 10/01/2007;Sem informação.;SANTA LUZIA DO ITANHY (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;174;174;174;;0;0;0;174;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2137;0000.00.2137;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2009;Portaria 52/2009 de 29/06/2009;Sem informação.;DOM PEDRO DE ALCÂNTARA (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;9,296494885;9;9;;0;0;0;9;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2139;0000.00.2139;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATUMBO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;Portaria 13 de 11/10/2007;Sem informação.: Sem informação.;CASIMIRO DE ABREU (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;31,25682738;31;30;;0;0;0;31;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;Mico-Leão-Dourado;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2145;0000.00.2145;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 28 de 10/05/2011;Sem informação.;SÃO SEBASTIÃO DO PASSÉ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;103,8086863;104;104;;0;0;0;104;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2147;0000.00.2147;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 10/2010 de 27/01/2010;Sem informação.: Sem informação.;IGRAPIÚNA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;214,5151956;215;214;;0;0;0;215;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2152;0000.00.2152;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2010;Portaria 53 de 12/07/2010;Sem informação.;MORRETES (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;18,54583721;19;19;;0;0;0;19;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2153;0000.00.2153;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;Portaria 106/2001 de 03/09/2001;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;49,35735406;49;50;;0;0;0;49;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
2157;0000.00.2157;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 76/2008 de 10/09/2008;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;497,9327523;498;498;;0;0;0;498;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-1,14E-13;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2162;0000.00.2162;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2005;Portaria 85 de 30/11/2005;Sem informação.: Sem informação.;ITACARÉ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;652,5474665;653;660;;0;0;0;653;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 26 de agosto de 2011
2182;0000.00.2182;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 69 de 09/09/2008;Sem informação.;BELMONTE (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;391,8796857;392;392;;0;0;0;392;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2187;0000.00.2187;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 04/2008 de 01/02/2008;Sem informação.;ILHÉUS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;77,4589152;77;77;;0;0;0;77;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2190;0000.00.2190;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;Portaria 27/2009 de 14/05/2009;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;227,6233463;228;218;;0;0;0;228;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;1,14E-13;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2191;0000.00.2191;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;Portaria 28/2009 de 14/05/2009;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;144,2928957;144;144;;0;0;0;144;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;1,14E-13;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2194;0000.00.2194;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DAS PEDRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 77 de 10/09/2008;Sem informação.: Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;397,0097811;397;397;;0;0;0;397;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2196;0000.00.2196;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 93/2008 de 20/11/2008;Sem informação.: Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;88,80513631;89;89;;0;0;0;89;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2197;0000.00.2197;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 87/2008 de 20/11/2008;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;309,7355603;310;401;;0;0;0;310;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-90,83256452;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2198;0000.00.2198;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 88/2008 de 20/11/2008;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;356,5625291;357;357;;0;0;0;357;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-0,553771009;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2199;0000.00.2199;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL IV;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 89/2008 de 20/11/2008;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;74,68455368;75;75;;0;0;0;75;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2200;0000.00.2200;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL V;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 90/2008 de 20/11/2008;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;54,46945765;54;54;;0;0;0;54;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;4,49E-09;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2202;0000.00.2202;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;Portaria 20/2007 de 13/03/2007;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6,951454483;7;7;;0;0;0;7;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;Extremo Sul da Bahia;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2207;0000.00.2207;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 96/2008 de 12/12/2008;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;96,57370712;97;96;;0;0;0;97;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2208;0000.00.2208;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 97/2008 de 12/12/2008;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;158,6559594;159;159;;0;0;0;159;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2209;0000.00.2209;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;Portaria 104/2008 de 30/12/2008;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;159,7856636;160;160;;0;0;0;160;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;2,84E-14;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de agosto de 2011
2215;0000.00.2215;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SUMIDOURO E SÍTIO PEITO DE POMBA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;1998;Portaria 156 - N de 19/11/1998;Sem informação.: Sem informação.;MACAÉ (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;43;43;43;;0;0;0;43;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 26 de agosto de 2011
