ID_UC,Código UC,Informações Gerais,Nome da UC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN,UF,Ano de Criação,Ano do ato legal mais recente,Ato Legal de Criação,Outros atos legais,Municípios Abrangidos,Plano de Manejo,Conselho Gestor,Órgão Gestor,"Fonte da Área: (1 = SHP, 0 = Ato legal)",Área soma biomas,Área soma Biomas Continental,Área Ato Legal de Criação,Bioma Área (ha),Amazônia,Caatinga,Cerrado,Mata Atlântica,Pampa,Pantanal,Área Marinha,Bioma declarado,Grupo,PI,US,Recortes (ha),Mar Territorial,Município Costeiro,Município Costeiro + Área Marinha,Programa/Projeto,Sítios do Patrimônio Mundial,Sítios Ramsar,Mosaico,Reserva da Biosfera,Qualidade dos dados georreferenciados,Data da última certificação dos dados pelo Órgão Gestor
113,0000.00.0113,,FLORESTA NACIONAL DE AMAPÁ,Federal,Floresta,Category VI,AP,1989,1989,Decreto 97630 de 10/04/1989,Sem informação.,AMAPÁ (AP) - CALÇOENE (AP) - FERREIRA GOMES (AP) - PORTO GRANDE (AP) - PRACUÚBA (AP) - SERRA DO NAVIO (AP) - TARTARUGALZINHO (AP),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,460360.9022,460360.9022,412000,,460360.9022,0,0,0,0,0,0,Amazônia,Uso Sustentável,0,1,,0,1,1,,,,Mosaico do Oeste do Amapá e Norte do Pará,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
122,0000.00.0122,,FLORESTA NACIONAL DE RIO PRETO,Federal,Floresta,Category VI,ES,1990,1990,Decreto 98845 de 17/01/1990,Sem informação.,CONCEIÇÃO DA BARRA (ES),Não,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,2817.37215,2817.37215,2830,,0,0,0,2817.37215,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"sexta-feira, 26 de agosto de 2011"
127,0000.00.0127,,FLORESTA NACIONAL DE MÁRIO XAVIER,Federal,Floresta,Category VI,RJ,1986,1986,Decreto 93369 de 08/10/1986,Sem informação.,SEROPÉDICA (RJ),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,495.9851853,495.9851853,493,,0,0,0,495.9851853,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
132,0000.00.0132,,FLORESTA NACIONAL DA RESTINGA DE CABEDELO,Federal,Floresta,Category VI,PB,2004,2004,Decreto S/N de 02/06/2004,Sem informação.,CABEDELO (PB) - JOÃO PESSOA (PB),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,114.6205121,114.6205121,103,,0,0,0,114.6205121,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
140,0000.00.0140,,PARQUE NACIONAL DA LAGOA DO PEIXE,Federal,Parque,Category II,RS,1986,1986,Decreto nº 93.546 de 06/11/1986,Sem informação.,MOSTARDAS (RS) - TAVARES (RS),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,36716.09101,32485.70275,34400,,0,0,0,0,32485.70275,0,4230.388264,Pampa,Proteção Integral,1,0,,1,1,1,GEF Mar,,Sítios Ramsar,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
141,0000.00.0141,,PARQUE NACIONAL RESTINGA DE JURUBATIBA,Federal,Parque,Category II,RJ,1998,1998,Decreto 29/04/07 de 29/04/1998,Sem informação.,CARAPEBUS (RJ) - MACAÉ (RJ) - QUISSAMÃ (RJ),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,14919.66087,14751.57565,14863,,0,0,0,14751.57565,0,0,168.0852246,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
142,0000.00.0142,,PARQUE NACIONAL DA SERRA DA BOCAINA,Federal,Parque,Category II,"RJ, SP",1972,1972,Decreto 68.172 de 04/02/1971,Redução: Decreto 70.694 de 08/06/1972,ANGRA DOS REIS (RJ) - AREIAS (SP) - CUNHA (SP) - PARATY (RJ) - SÃO JOSÉ DO BARREIRO (SP) - UBATUBA (SP),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,106566.3916,106406.8538,134000,,0,0,0,106406.8538,0,0,159.5378948,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,Paraty e Ilha Grande: Cultura e Biodiversidade (misto),,Mosaico Bocaina,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
147,0000.00.0147,,PARQUE NACIONAL DA SERRA DE ITABAIANA,Federal,Parque,Category II,SE,2005,2005,Decreto S/N de 15/06/2005,Sem informação.,AREIA BRANCA (SE) - CAMPO DO BRITO (SE) - ITABAIANA (SE) - ITAPORANGA D'AJUDA (SE) - LARANJEIRAS (SE) - MALHADOR (SE),Não,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,8024.844831,8024.844831,8030,,0,0.665348778,0,8024.179482,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
152,0000.00.0152,,PARQUE NACIONAL DA SERRA DOS ORGÃOS,Federal,Parque,Category II,RJ,2008,2008,Decreto 1822 de 30/11/1939,Revisão dos limites: Decreto 90.023 de 02/08/1984 - Ampliação: Decreto S/N de 13/09/2008,GUAPIMIRIM (RJ) - MAGÉ (RJ) - PETRÓPOLIS (RJ) - TERESÓPOLIS (RJ),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,20020.76194,20020.76194,10527,,0,0,0,20020.76194,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Mata Atlântica Central Fluminense,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
154,0000.00.0154,,PARQUE NACIONAL DA TIJUCA,Federal,Parque,Category II,RJ,1972,2004,Decreto 50923 de 06/07/1961,Alteração de nome: Decreto 60.183 de 08/02/1967 - Revisão dos limites: Decreto 70.186 de 23/02/1972 - Ampliação: Decreto S/N de 03/06/2004,RIO DE JANEIRO (RJ),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,3958.525241,3958.525241,3200,,0,0,0,3958.525241,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,"Rio de Janeiro, paisagens cariocas entre a montanha e o mar (cultural)",,Mosaico Carioca,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
162,0000.00.0162,,PARQUE NACIONAL DE JERICOACOARA,Federal,Parque,Category II,CE,2002,2007,Decreto S/N de 04/02/2002,Revisão dos limites: Lei ordinária 11486 de 15/06/2007,CRUZ (CE) - JIJOCA DE JERICOACOARA (CE),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,8855.423633,6618.233686,8416,,0,6618.233686,0,0,0,0,2237.189947,Caatinga,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
164,0000.00.0164,,PARQUE NACIONAL DE SAINT-HILAIRE/LANGE,Federal,Parque,Category II,PR,2001,2001,Lei ordinária 10227 de 23/05/2001,Sem informação.,GUARATUBA (PR) - MATINHOS (PR) - MORRETES (PR) - PARANAGUÁ (PR),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,24352.39816,24352.39816,25000,,0,0,0,24352.39816,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico do Litoral de São Paulo e Paraná (Lagamar),RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
169,0000.00.0169,,PARQUE NACIONAL DO CABO ORANGE,Federal,Parque,Category II,AP,1980,1980,Decreto 84913 de 15/07/1980,Sem informação.,CALÇOENE (AP) - OIAPOQUE (AP),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,657335.9878,443015.1672,619000,,443015.1672,0,0,0,0,0,214320.8207,Amazônia,Proteção Integral,1,0,,1,1,1,ARPA,,Sítios Ramsar,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
171,0000.00.0171,,PARQUE NACIONAL DO DESCOBRIMENTO,Federal,Parque,Category II,BA,2012,2012,Decreto s/n de 20/04/1999,Ampliação: Decreto S/N de 05/06/2012,PRADO (BA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,22694.39097,22694.39097,21145.03,,0,0,0,22694.39097,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,Reservas de Mata Atlântica da Costa do Descobrimento (natural),,Mosaico Extremo Sul da Bahia,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
176,0000.00.0176,,PARQUE NACIONAL PAU BRASIL,Federal,Parque,Category II,BA,2010,2010,Decreto s/n de 20/04/1999,Ampliação: Decreto S/Nº de 11/06/2010,PORTO SEGURO (BA),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,18934.55308,18934.55308,11538,,0,0,0,18934.55308,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,Reservas de Mata Atlântica da Costa do Descobrimento (natural),,Mosaico Extremo Sul da Bahia,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
178,0000.00.0178,,PARQUE NACIONAL DO SUPERAGUI,Federal,Parque,Category II,PR,1989,1997,Decreto nº 97.688 de 25/04/1989,Ampliação: Lei ordinária nº 9.513 de 20/11/1997,GUARAQUEÇABA (PR),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,33860.63032,33694.54108,21400,,0,0,0,33694.54108,0,0,166.0892353,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,Reservas de Mata Atlântica do Sudeste (natural),,Mosaico do Litoral de São Paulo e Paraná (Lagamar),RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
180,0000.00.0180,,PARQUE NACIONAL DOS LENÇOIS MARANHENSES,Federal,Parque,Category II,MA,1981,1981,Decreto 86060 de 02/06/1981,Sem informação.,BARREIRINHAS (MA) - PRIMEIRA CRUZ (MA),Sim,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,156563.553,146305.1999,155000,,181.3667723,0,146123.8331,0,0,0,10258.35315,Cerrado,Proteção Integral,1,0,,1,1,1,,,Sítios Ramsar,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
182,0000.00.0182,,PARQUE NACIONAL DO MONTE PASCOAL,Federal,Parque,Category II,BA,2000,2000,Decreto 242 de 29/11/1961,Alteração de nome: Decreto 3.421 de 20/04/2000,PORTO SEGURO (BA) - PRADO (BA),Não,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,22239.83183,22188.28485,22500,,0,0,0,22188.28485,0,0,51.54698727,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,Reservas de Mata Atlântica da Costa do Descobrimento (natural),,Mosaico Extremo Sul da Bahia,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
185,0000.00.0185,,PARQUE NACIONAL MARINHO DOS ABROLHOS,Federal,Parque,Category II,BA,1983,1983,Decreto 88218 de 06/04/1983,Sem informação.,ALCOBAÇA (BA) - CARAVELAS (BA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,87954.68663,64.10434683,91255,,0,0,0,64.10434683,0,0,87890.58229,Área Marinha,Proteção Integral,1,0,,1,1,1,GEF Mar,,Sítios Ramsar,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
186,0000.00.0186,,PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA,Federal,Parque,Category II,PE,1988,1988,Decreto 96693 de 14/10/1988,Sem informação.,FERNANDO DE NORONHA (PE),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,10932.67586,1168.6133,11270,,0,0,0,1168.6133,0,0,9764.062558,Área Marinha,Proteção Integral,1,0,,1,1,1,GEF Mar,Ilhas Atlânticas Brasileiras: Reservas de Fernando de Noronha e Atol das Rocas (natural),Sítios Ramsar,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
187,0000.00.0187,,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,Federal,Parque,Category II,"AP, PA",2002,2002,Decreto S/N de 22/08/2002,Sem informação.,ALMEIRIM (PA) - CALÇOENE (AP) - LARANJAL DO JARI (AP) - OIAPOQUE (AP) - SERRA DO NAVIO (AP),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,3828123.76,3828123.76,3867000,,3828123.76,0,0,0,0,0,0,Amazônia,Proteção Integral,1,0,,0,1,1,ARPA,,,Mosaico do Oeste do Amapá e Norte do Pará,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
195,0000.00.0195,,RESERVA BIOLÓGICA DE COMBOIOS,Federal,Reserva Biológica,Category Ia,ES,1984,1984,Decreto 90222 de 25/09/1984,Sem informação.,ARACRUZ (ES) - LINHARES (ES),Sim,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,784.7335347,778.9114448,4000,,0,0,0,778.9114448,0,0,5.822089856,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,Mosaico da Foz do Rio doce,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
196,0000.00.0196,,RESERVA BIOLÓGICA GUARIBAS,Federal,Reserva Biológica,Category Ia,PB,1990,1990,Decreto 98884 de 25/01/1990,Sem informação.,MAMANGUAPE (PB) - RIO TINTO (PB),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,4051.676909,4051.676909,4321,,0,41.18505536,0,4010.491854,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
198,0000.00.0198,,RESERVA BIOLÓGICA DE SALTINHO,Federal,Reserva Biológica,Category Ia,PE,1983,1983,Decreto 88744 de 21/09/1983,Sem informação.,RIO FORMOSO (PE) - TAMANDARÉ (PE),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,562.5753572,562.5753572,548,,0,0,0,562.5753572,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
199,0000.00.0199,,RESERVA BIOLÓGICA DE SANTA ISABEL,Federal,Reserva Biológica,Category Ia,SE,1988,1988,Decreto 96999 de 20/10/1988,Sem informação.,PACATUBA (SE) - PIRAMBU (SE),Não,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,4110.530586,3867.293234,2766,,0,0,0,3867.293234,0,0,243.2373524,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
201,0000.00.0201,,RESERVA BIOLÓGICA DE SOORETAMA,Federal,Reserva Biológica,Category Ia,ES,1982,1982,Decreto 87588 de 20/09/1982,Sem informação.,JAGUARÉ (ES) - LINHARES (ES) - SOORETAMA (ES) - VILA VALÉRIO (ES),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,27858.95303,27858.95303,24000,,0,0,0,27858.95303,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,Reservas de Mata Atlântica da Costa do Descobrimento (natural),,Mosaico da Foz do Rio doce,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
202,0000.00.0202,,RESERVA BIOLÓGICA DE UNA,Federal,Reserva Biológica,Category Ia,BA,1980,2007,Decreto 85463 de 10/12/1980,Ampliação: Decreto s/n de 21/12/2007,UNA (BA),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,18725.04461,18725.04461,11400,,0,0,0,18725.04461,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,Reservas de Mata Atlântica da Costa do Descobrimento (natural),,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
203,0000.00.0203,,RESERVA BIOLÓGICA ATOL DAS ROCAS,Federal,Reserva Biológica,Category Ia,RN,1979,1979,Decreto 83549 de 05/06/1979,Sem informação.,NATAL (RN),Sim,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,35187.01935,715.3208996,36249,,0,0,0,715.3208996,0,0,34471.69845,Área Marinha,Proteção Integral,1,0,,1,1,1,GEF Mar,Ilhas Atlânticas Brasileiras: Reservas de Fernando de Noronha e Atol das Rocas (natural),Sítios Ramsar,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
205,0000.00.0205,,RESERVA BIOLÓGICA DO CÓRREGO GRANDE,Federal,Reserva Biológica,Category Ia,"BA, ES",1989,1989,Decreto 97657 de 12/04/1989,Sem informação.,CONCEIÇÃO DA BARRA (ES) - MUCURI (BA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,1503.702752,1503.702752,1504,,0,0,0,1503.702752,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
209,0000.00.0209,,RESERVA BIOLÓGICA DO LAGO PIRATUBA,Federal,Reserva Biológica,Category Ia,AP,1984,1984,Decreto 84.914 de 16/07/1980,Revisão dos limites: Decreto 89.932 de 10/07/1984,AMAPÁ (AP) - PRACUÚBA (AP) - TARTARUGALZINHO (AP),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,392473.8504,389859.8751,395000,,389859.8751,0,0,0,0,0,2613.975376,Amazônia,Proteção Integral,1,0,,1,1,1,ARPA,,Sítios Ramsar,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
212,0000.00.0212,,RESERVA BIOLÓGICA DO TINGUÁ,Federal,Reserva Biológica,Category Ia,RJ,1989,1989,Decreto 97780 de 23/05/1989,Sem informação.,DUQUE DE CAXIAS (RJ) - MIGUEL PEREIRA (RJ) - NOVA IGUAÇU (RJ) - PETRÓPOLIS (RJ),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,24813.21218,24813.21218,24902,,0,0,0,24813.21218,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Mata Atlântica Central Fluminense,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
214,0000.00.0214,,RESERVA BIOLÓGICA MARINHA DO ARVOREDO,Federal,Reserva Biológica,Category Ia,SC,1990,1990,Decreto 99.142 de 12/03/1990,Sem informação.,BOMBINHAS (SC) - FLORIANÓPOLIS (SC) - GOVERNADOR CELSO RAMOS (SC),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,17105.28554,357.4124049,17600,,0,0,0,357.4124049,0,0,16747.87314,Área Marinha,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
217,0000.00.0217,,RESERVA BIOLÓGICA UNIÃO,Federal,Reserva Biológica,Category Ia,RJ,2017,2017,Decreto s/n de 22/04/1998,Ampliação: Decreto S/N de 05/06/2017,CASIMIRO DE ABREU (RJ) - MACAÉ (RJ) - RIO DAS OSTRAS (RJ),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,7756.724481,7756.724481,2930,,0,0,0,7756.724481,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Mico-Leão-Dourado,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
218,0000.00.0218,,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ITATUPÃ-BAQUIÁ,Federal,Reserva de Desenvolvimento Sustentável,Category VI,PA,2005,2005,Decreto S/N de 14/06/2005,Sem informação.,GURUPÁ (PA),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,64442.0818,64442.0818,64735,,64442.0818,0,0,0,0,0,0,Amazônia,Uso Sustentável,0,1,,0,1,1,ARPA,,Sítios Ramsar,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
223,0000.00.0223,,RESERVA EXTRATIVISTA CHOCOARÉ-MATO GROSSO,Federal,Reserva Extrativista,Category VI,PA,2002,2002,Decreto S/N de 16/12/2002,Sem informação.,SANTARÉM NOVO (PA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,2783.179455,2783.179455,2785,,2783.179455,0,0,0,0,0,0,Amazônia,Uso Sustentável,0,1,,0,1,1,ARPA,,Sítios Ramsar,,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
225,0000.00.0225,,RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA,Federal,Reserva Extrativista,Category VI,"MA, PI",2000,2000,Decreto S/N de 16/11/2000,Sem informação.,ÁGUA DOCE DO MARANHÃO (MA) - ILHA GRANDE (PI),Não,Não,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,27022.08794,26975.75253,27021,,0,694.8583466,26280.89419,0,0,0,46.33540678,Cerrado,Uso Sustentável,0,1,,1,1,1,GEF Mar,,Sítios Ramsar,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"quarta-feira, 28 de setembro de 2011"
227,0000.00.0227,,RESERVA EXTRATIVISTA MARACANÃ,Federal,Reserva Extrativista,Category VI,PA,2002,2002,Decreto S/N de 13/12/2002,Sem informação.,MARACANÃ (PA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,30179.74998,26321.01293,30018,,26321.01293,0,0,0,0,0,3858.737046,Amazônia,Uso Sustentável,0,1,,1,1,1,ARPA,,Sítios Ramsar,,,Polígono corresponde ao memorial descritivo,"quinta-feira, 10 de maio de 2018"
228,0000.00.0228,,RESERVA EXTRATIVISTA SÃO JOÃO DA PONTA,Federal,Reserva Extrativista,Category VI,PA,2002,2002,Decreto S/N de 13/12/2002,Sem informação.,SÃO JOÃO DA PONTA (PA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,3409.509667,3409.509667,3203,,3409.509667,0,0,0,0,0,0,Amazônia,Uso Sustentável,0,1,,0,1,1,ARPA,,Sítios Ramsar,,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 1 de agosto de 2014"
231,0000.00.0231,,RESERVA EXTRATIVISTA DO BATOQUE,Federal,Reserva Extrativista,Category VI,CE,2003,2003,Decreto S/N de 05/06/2003,Sem informação.,AQUIRAZ (CE),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,601.4471829,600.822999,601,,0,600.822999,0,0,0,0,0.62418391,Caatinga,Uso Sustentável,0,1,,1,1,1,GEF Mar,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
234,0000.00.0234,,RESERVA EXTRATIVISTA MANDIRA,Federal,Reserva Extrativista,Category VI,SP,2002,2002,Decreto S/N de 13/12/2002,Sem informação.,CANANÉIA (SP),Sim,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,1177.795428,1177.795428,1175.93,,0,0,0,1177.795428,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,GEF Mar,,,Mosaico do Litoral de São Paulo e Paraná (Lagamar),RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
243,0000.00.0243,,RESERVA EXTRATIVISTA MAE GRANDE DE CURUÇA,Federal,Reserva Extrativista,Category VI,PA,2002,2002,Decreto S/N de 13/12/2002,Sem informação.,CURUÇÁ (PA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,36678.9784,24285.27218,37062,,24285.27218,0,0,0,0,0,12393.70622,Amazônia,Uso Sustentável,0,1,,1,1,1,ARPA,,Sítios Ramsar,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
245,0000.00.0245,,RESERVA EXTRATIVISTA MARINHA DA BAIA DE IGUAPÉ,Federal,Reserva Extrativista,Category VI,BA,2000,2009,Decreto S/N de 11/08/2000,Revisão dos limites: Lei ordinária 12.058 de 13/10/2009,CACHOEIRA (BA) - MARAGOGIPE (BA),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,10082.59284,10082.59284,8117,,0,0,0,10082.59284,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
246,0000.00.0246,,RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIÁ,Federal,Reserva Extrativista,Category VI,AL,2001,2001,Decreto S/N de 27/09/2001,Sem informação.,JEQUIÁ DA PRAIA (AL),Não,Sim,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,1,10196.72257,1981.372039,10203,,0,0,0,1981.372039,0,0,8215.350527,Área Marinha,Uso Sustentável,0,1,,1,1,1,GEF Mar,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
