ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;Grupo;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Biomas Abrangidos
2031;0000.29.2031;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 143 de 10/11/2010;;Porto Seguro (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;19;19;19;;0;0;0;19;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2034;0510.33.2034;;PARQUE NATURAL MUNICIPAL JARDIM JUREMA;Municipal;Parque;Category II;RJ;2010;2010;Decreto 4220/2004 de 16/11/2010;;São João de Meriti (RJ);Não;Sim;Secretaria Municipal de Ambiente e Defesa Civil de São João de Meriti - RJ;0;7;7;7;;0;0;0;7;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2035;0240.33.2035;;PARQUE NATURAL MUNICIPAL ATALAIA GUALTER CORRÊA DE FARIA;Municipal;Parque;Category II;RJ;1995;2004;Lei ordinária 1.596/1995 de 27/05/1995;"Alteração de nome - Lei ordinária 2.563/2004 de 20/12/2004;";Macaé (RJ);Sim;Sim;Secretaria Municipal de Ambiente e Sustentabilidade de Macaé - RJ;0;704;704;235;;0;0;0;704;0;0;0;Mata Atlântica;PI;;0;1;1;;;;Mosaico Mico-Leão-Dourado;RB - Mata Atlântica;Mata Atlântica
2036;0240.33.2036;;PARQUE NATURAL MUNICIPAL DO ESTUÁRIO DO RIO MACAÉ;Municipal;Parque;Category II;RJ;2008;2008;Lei ordinária 3.146/2008 de 18/12/2008;;Macaé (RJ);Não;Não;Secretaria Municipal de Ambiente e Sustentabilidade de Macaé - RJ;0;128;128;128;;0;0;0;128;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2039;0220.32.2039;;PARQUE NATURAL MUNICIPAL GOIAPABA-AÇU;Municipal;Parque;Category II;ES;1991;1991;Decreto 1890/91 de 30/10/1991;;Fundão (ES);Não;Sim;Prefeitura Municipal de Fundão - ES;0;235;235;235;;0;0;0;235;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2042;0000.15.2042;;PARQUE ESTADUAL CHARAPUCU;Estadual;Parque;Category II;PA;2010;2010;Decreto 2592 de 09/11/2010;;Afuá (PA);Não;Sim;Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará;1;65.348;65.348;65182;;65.348;0;0;0;0;0;0;Amazônia;PI;;0;1;1;;;;;;Amazônia
2047;0240.33.2047;;ÀREA DE PROTEÇÃO AMBIENTAL DO SANA;Municipal;Área de Proteção Ambiental;Category V;RJ;2001;2001;Lei ordinária 2.172/2001 de 30/11/2001;;Macaé (RJ);Não;Sim;Secretaria Municipal de Ambiente e Sustentabilidade de Macaé - RJ;0;11.000;11.000;11000;;0;0;0;11.000;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2049;0845.42.2049;;PARQUE NATURAL MUNICIPAL CARIJÓS;Municipal;Parque;Category II;SC;2011;2011;Lei ordinária 330 de 23/03/2011;;Itapoá (SC);Não;Não;Secretaria de Meio Ambiente de Itapoá - SC;0;40;40;40;;0;0;0;40;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2050;0023.33.2050;;PARQUE NATURAL MUNICIPAL DOS CORAIS DE ARMAÇÃO DOS BÚZIOS;Municipal;Parque;Category II;RJ;2009;2011;Decreto 135 de 06/11/2009;"Alteração de nome - Decreto 135 (Errata) de 09/09/2011;";Armação de Búzios (RJ);Não;Não;Secretaria do Ambiente, Pesca e Urbanismo de Armação dos Búzios - RJ;1;57;9;0;;0;0;0;9;0;0;48;Marinho;PI;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
2054;0320.32.2054;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO DEGREDO;Municipal;Área de Relevante Interesse Ecológico;Category IV;ES;2002;2002;Lei ordinária 2322 de 05/12/2002;;Linhares (ES);Não;Não;Secretaria Municipal de Meio Ambiente e Recursos Hidricos Naturais de Linhares - ES;1;2.357;2.350;2460;;0;0;0;2.350;0;0;7;Mata Atlântica;US;;1;1;1;;;;Mosaico da Foz do Rio doce;RB - Mata Atlântica;Mata Atlântica, Área Marinha
2056;0000.29.2056;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 52 de 03/05/2011;;Prado (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;210;210;210;;0;0;0;210;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2057;0000.29.2057;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGELHARDT;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 51 de 03/05/2011;;Prado (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;393;393;393;;0;0;0;393;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2063;4850.35.2063;;ÁREA DE PROTEÇÃO AMBIENTAL SANTOS CONTINENTE;Municipal;Área de Proteção Ambiental;Category V;SP;1992;2011;Lei complementar 54 de 04/06/1992;"Revisão dos limites - Lei complementar 729 de 11/07/2011;";Santos (SP);Não;Não;Secretaria Municipal de Meio Ambiente de Santos - SP;0;18.416;18.416;18416;;0;0;0;18.416;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mata Atlântica;Mata Atlântica
2070;0000.00.2070;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 29 de 11/04/2007;;Ilhéus (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;113;113;113;;0;0;0;113;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2071;0000.00.2071;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 26 de 06/05/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;54;54;54;;0;0;0;54;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2072;0000.00.2072;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 5 de 25/01/2010;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;26;26;26;;0;0;0;26;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2077;0000.00.2077;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAHY;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 2 de 15/01/2010;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;496;496;498;;0;0;0;496;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2081;0000.00.2081;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2005;2005;Portaria 84 de 30/11/2005;;Balneário Arroio do Silva (SC);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;14;14;14;;0;0;0;14;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2087;0000.00.2087;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURIÓ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 31 de 10/05/2011;;São Sebastião do Passé (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;13;13;13;;0;0;0;13;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2095;0000.00.2095;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO CAJU;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2011;2011;Portaria 4 de 17/01/2011;;Itaporanga D'Ajuda (SE);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;762;762;763;;0;0;0;762;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2096;0000.00.2096;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO PEREIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;2001;2001;Portaria 113 de 03/09/2001;;Coruripe (AL);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;220;220;220;;0;0;0;220;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2097;0000.00.2097;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DONA BENTA E SEU CABOCLO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2010;2010;Portaria 71 de 27/08/2010;;Pirambu (SE);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;24;24;24;;0;0;0;24;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2101;0000.00.2101;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;1998;Portaria 149-N de 05/11/1998;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;6.069;6.069;6069;;0;0;0;6.069;0;0;0;Mata Atlântica;US;;0;1;1;;Reservas de Mata Atlântica da Costa do Descobrimento (natural);;Mosaico Extremo Sul da Bahia;RB - Mata Atlântica;Mata Atlântica
2107;0000.00.2107;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 72 de 09/09/2008;;Angra dos Reis (RJ);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;118;118;118;;0;0;0;118;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2115;0000.00.2115;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 3 de 15/01/2010;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;304;304;304;;0;0;0;304;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2116;0000.00.2116;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 4 de 15/01/2010;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;171;171;171;;0;0;0;171;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2119;0000.00.2119;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 9 de 18/01/2007;;Ilhéus (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;63;63;65;;0;0;0;63;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2124;0000.00.2124;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 71 de 09/09/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;84;84;84;;0;0;0;84;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2129;0000.00.2129;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI;Federal;Reserva Particular do Patrimônio Natural;Category IV;PA;2005;2005;Portaria 56 de 22/08/2005;;Santo Antônio do Tauá (PA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;23;23;23;;23;0;0;0;0;0;0;Amazônia;US;;0;1;1;;;;;;Amazônia
2134;0000.00.2134;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2006;2006;Portaria 102 de 19/12/2006;;Santa Luzia do Itanhy (SE);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;297;297;297;;0;0;0;297;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2135;0000.00.2135;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2007;2007;Portaria 4 de 10/01/2007;;Santa Luzia do Itanhy (SE);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;174;174;174;;0;0;0;174;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2137;0000.00.2137;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2009;2009;Portaria 52 de 29/06/2009;;Dom Pedro de Alcântara (RS);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;9;9;9;;0;0;0;9;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2139;0000.00.2139;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATUMBO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 13 de 11/10/2007;;Casimiro de Abreu (RJ);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;31;31;30;;0;0;0;31;0;0;0;Mata Atlântica;US;;0;1;1;;;;Mosaico Mico-Leão-Dourado;RB - Mata Atlântica;Mata Atlântica
2145;0000.00.2145;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 28 de 10/05/2011;;São Sebastião do Passé (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;104;104;104;;0;0;0;104;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2147;0000.00.2147;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 10 de 27/01/2010;;Igrapiúna (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;214;214;214;;0;0;0;214;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2152;0000.00.2152;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2010;2010;Portaria 53 de 12/07/2010;;Morretes (PR);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;19;19;19;;0;0;0;19;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2153;0000.00.2153;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 106 de 03/09/2001;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;50;50;50;;0;0;0;50;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2157;0000.00.2157;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 76 de 10/09/2008;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;498;498;498;;0;0;0;498;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2162;0000.00.2162;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2005;2005;Portaria 85 de 30/11/2005;;Itacaré (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;660;660;660;;0;0;0;660;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2182;0000.00.2182;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 69 de 09/09/2008;;Belmonte (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;392;392;392;;0;0;0;392;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2187;0000.00.2187;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 4 de 01/02/2008;;Ilhéus (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;77;77;77;;0;0;0;77;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2190;0000.00.2190;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 27 de 14/05/2009;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;228;228;218;;0;0;0;228;0;0;0;Caatinga;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2191;0000.00.2191;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 28 de 14/05/2009;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;144;144;144;;0;0;0;144;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2194;0000.00.2194;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DAS PEDRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 77 de 10/09/2008;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;397;397;397;;0;0;0;397;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2196;0000.00.2196;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 93 de 20/11/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;89;89;89;;0;0;0;89;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2197;0000.00.2197;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 87 de 20/11/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;401;401;401;;0;0;0;401;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2198;0000.00.2198;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 88 de 20/11/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;357;357;357;;0;0;0;357;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2199;0000.00.2199;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL IV;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 89 de 20/11/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;75;75;75;;0;0;0;75;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2200;0000.00.2200;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL V;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 90 de 20/11/2008;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;54;54;54;;0;0;0;54;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2202;0000.00.2202;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 20 de 13/03/2007;;Porto Seguro (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;7;7;7;;0;0;0;7;0;0;0;Mata Atlântica;US;;0;1;1;;;;Mosaico Extremo Sul da Bahia;RB - Mata Atlântica;Mata Atlântica
2207;0000.00.2207;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 96 de 12/12/2008;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;97;97;96;;0;0;0;97;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2208;0000.00.2208;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 97 de 12/12/2008;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;159;159;159;;0;0;0;159;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2209;0000.00.2209;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 104 de 30/12/2008;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;160;160;160;;0;0;0;160;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2215;0000.00.2215;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SUMIDOURO E SÍTIO PEITO DE POMBA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;1998;1998;Portaria 156-N de 19/11/1998;;Macaé (RJ);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;43;43;43;;0;0;0;43;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2221;0000.00.2221;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORROS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2004;2004;Portaria 27 de 08/03/2004;;Casimiro de Abreu (RJ);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;508;508;509;;0;0;0;508;0;0;0;Mata Atlântica;US;;0;1;1;;;;Mosaico Mico-Leão-Dourado;RB - Mata Atlântica;Mata Atlântica
2223;0000.00.2223;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRIÂNGULO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 73 de 09/09/2008;;Prado (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;57;57;57;;0;0;0;57;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2225;0000.00.2225;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TUIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 66 de 12/08/2009;;Ituberá (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;96;96;96;;0;0;0;96;0;0;0;Mata Atlântica;US;;0;0;0;;;;;RB - Mata Atlântica;Mata Atlântica
2239;0000.26.2239;;REFÚGIO DE VIDA SILVESTRE MATA LANÇO DOS CAÇÕES;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13.539/08 de 12/09/2008;";Itamaracá (PE);Não;Não;Agência Estadual do Meio Ambiente de Pernambuco;1;48;48;50;;0;0;0;48;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2240;0000.26.2240;;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13.539/2008 de 12/09/2008;";Itamaracá (PE);Não;Não;Agência Estadual do Meio Ambiente de Pernambuco;1;178;178;173;;0;0;0;178;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2241;0000.26.2241;;REFÚGIO DE VIDA SILVESTRE MATA ENGENHO MACAXEIRA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13539 de 12/09/2008;";Itamaracá (PE);Não;Não;Agência Estadual do Meio Ambiente de Pernambuco;1;60;60;61;;0;0;0;60;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2242;0000.26.2242;;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13539 de 12/09/2008;";Itamaracá (PE);Não;Não;Agência Estadual do Meio Ambiente de Pernambuco;0;107;107;107;;0;0;0;107;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
2243;0000.26.2243;;REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO SÃO JOÃO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13539 de 12/09/2008;";Itamaracá (PE);Não;Não;Agência Estadual do Meio Ambiente de Pernambuco;1;33;33;34;;0;0;0;33;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
