Código UC;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área (ha);Área (ha) Amazônia;Área (ha) Caatinga;Área (ha) Cerrado;Área (ha) Mata Atlântica;Área (ha) Pampa;Área (ha) Pantanal;Área (ha) Área Marinha
0040.32.2539;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL MUNICIPAL PAPAGAIO;Municipal;Reserva de Desenvolvimento Sustentável;Category VI;ES;2012;Decreto 3692 de 22/11/2012;-;Anchieta (ES);Sim;Não;1.730;0;0;0;1.730;0;0;0
0500.32.2566;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL MESTRE ÁLVARO;Municipal;Área de Proteção Ambiental;Category V;ES;1991;Lei ordinária 4507 de 07/01/1991;-;Serra (ES);Não;Não;2.378;0;0;0;2.378;0;0;0
0040.32.2575;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL TARTARUGAS;Municipal;Área de Proteção Ambiental;Category V;ES;2011;Decreto 3693 de 22/11/2011;-;Anchieta (ES);Sim;Não;1.092;0;0;0;398;0;0;694
0500.32.2582;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA LAGOA JACUNÉM;Municipal;Área de Proteção Ambiental;Category V;ES;1998;Lei ordinária 2135 de 25/11/1998;-;Serra (ES);Não;Não;1.332;0;0;0;1.332;0;0;0
0500.32.2586;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO MORRO DO VILANTE;Municipal;Área de Proteção Ambiental;Category V;ES;1999;Lei ordinária 2235 de 07/12/1999;-;Serra (ES);Não;Não;250;0;0;0;250;0;0;0
0130.32.2598;PARQUE NATURAL MUNICIPAL DO MANGUEZAL DE ITANGUá;Municipal;Parque;Category II;ES;2007;Decreto 48 de 24/05/2007;-;Cariacica (ES);Não;Sim;38;0;0;0;38;0;0;0
0130.32.2599;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL MUNICIPAL DO MANGUEZAL DE CARIACICA;Municipal;Reserva de Desenvolvimento Sustentável;Category VI;ES;2007;Decreto 77 de 20/09/2007;-;Cariacica (ES);Não;Sim;741;0;0;0;741;0;0;0
0130.32.2600;PARQUE NATURAL MUNICIPAL DO MONTE MOCHUARA;Municipal;Parque;Category II;ES;2007;Decreto 31 de 17/04/2007;-;Cariacica (ES);Não;Sim;436;0;0;0;436;0;0;0
0130.32.2601;ÁREA DE PROTEçãO AMBIENTAL MUNICIPAL DO MONTE MOCHUARA;Municipal;Área de Proteção Ambiental;Category V;ES;2007;Decreto 32 de 17/04/2007;-;Cariacica (ES);Não;Sim;2.619;0;0;0;2.619;0;0;0
0000.00.2633;PARQUE NACIONAL DA FURNA FEIA;Federal;Parque;Category II;RN;2012;Decreto S/N de 05/06/2012;-;Baraúna (RN), Mossoró (RN);Não;Sim;8.517;0;8.517;0;0;0;0;0
0000.00.2634;RESERVA BIOLÓGICA BOM JESUS;Federal;Reserva Biológica;Category Ia;PR;2012;Decreto S/N de 05/06/2012;-;Antonina (PR), Guaraqueçaba (PR), Paranaguá (PR);Não;Não;34.179;0;0;0;34.179;0;0;0
0000.33.2641;RESERVA PARTICULAR DO PATRIMôNIO NATURAL PONTE DO BAIÃO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2011;Portaria 256 de 21/07/2011;Reconhecimento de RPPN - Portaria 349 de 16/06/2012;Macaé (RJ);Não;Não;248;0;0;0;248;0;0;0
0530.32.2644;PARQUE ESTADUAL DA FONTE GRANDE;Municipal;Parque;Category II;ES;1986;Lei ordinária 3875 de 31/07/1986;-;Vitória (ES);Sim;Sim;217;0;0;0;217;0;0;0
0530.32.2645;PARQUE NATURAL MUNICIPAL DE TABUAZEIRO;Municipal;Parque;Category II;ES;1995;Decreto 9753 de 29/11/1995;Alteração de nome - Decreto 12515 de 11/11/2005;Vitória (ES);Não;Sim;5;0;0;0;5;0;0;0
0530.32.2646;PARQUE NATURAL MUNICIPAL GRUTA DA ONçA;Municipal;Parque;Category II;ES;1988;Lei ordinária 3564 de 22/12/1988;"Alteração de nome - Lei ordinária 6482 de 05/12/2005 ; Revisão dos limites - Decreto 10030 de 05/06/1997";Vitória (ES);Não;Sim;7;0;0;0;7;0;0;0
0530.32.2647;ESTAçãO ECOLóGICA MUNICIPAL ILHA DO LAMEIRãO;Municipal;Estação Ecológica;Category Ia;ES;1986;Lei ordinária 3326 de 27/05/1986;Recategorização - Lei ordinária 3377 de 12/09/1986;Vitória (ES);Não;Sim;872;0;0;0;872;0;0;0
0530.32.2648;PARQUE NATURAL MUNICIPAL PEDRA DOS OLHOS;Municipal;Parque;Category II;ES;2003;Decreto 11824 de 22/12/2003;-;Vitória (ES);Não;Sim;28;0;0;0;28;0;0;0
0530.32.2649;PARQUE NATURAL MUNICIPAL VALE DO MULEMBá;Municipal;Parque;Category II;ES;2002;Decreto 11505 de 26/12/2002;"Revisão dos limites - Lei ordinária 7506 de 27/06/2008 ; Revisão dos limites - Lei ordinária 7972 de 22/07/2010";Vitória (ES);Não;Sim;142;0;0;0;142;0;0;0
0530.32.2650;PARQUE NATURAL MUNICIPAL VON SCHILGEN;Municipal;Parque;Category II;ES;2004;Decreto 12137 de 10/12/2004;-;Vitória (ES);Não;Não;7;0;0;0;7;0;0;0
0530.32.2651;PARQUE NATURAL MUNICIPAL DOM LUIZ GONZAGA FERNANDES;Municipal;Parque;Category II;ES;1998;Decreto 10179 de 01/06/1998;"Alteração de nome - Lei ordinária 5959 de 22/08/2003 ; Alteração de nome - Lei ordinária 6481 de 05/12/2005";Vitória (ES);Não;Não;64;0;0;0;64;0;0;0
0530.32.2652;ÁREA DE PROTEçãO AMBIENTAL DO MACIçO CENTRAL;Municipal;Área de Proteção Ambiental;Category V;ES;1992;Decreto 8911 de 18/09/1992;-;Vitória (ES);Não;Não;639;0;0;0;639;0;0;0
0080.15.2663;AREA DE RELEVANTE INTERESSE ECOLOGICO MUSEU PARQUE SERINGAL;Municipal;Área de Relevante Interesse Ecológico;Category IV;PA;2012;Lei ordinária 2560 de 29/03/2012;-;Ananindeua (PA);Não;Sim;1;1;0;0;0;0;0;0
0000.00.2702;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA POUSADA GRACIOSA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2011;Portaria 89 de 10/11/2011;-;Morretes (PR);Não;Não;17;0;0;0;17;0;0;0
0000.29.2703;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DEMUNER;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 3006 de 10/07/2012;-;Prado (BA);Não;Não;80;0;0;0;80;0;0;0
0000.00.2705;RESERVA PARTICULAR DO PATRIMôNIO NATURAL MORRO GRANDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2011;Portaria 27 de 10/05/2011;-;Casimiro de Abreu (RJ);Não;Não;192;0;0;0;192;0;0;0
0000.00.2716;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;Portaria 6 de 12/01/2012;-;Paulo Lopes (SC);Não;Não;67;0;0;0;67;0;0;0
0000.33.2717;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CARUARA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2012;Portaria 306 de 10/02/2012;Reconhecimento de RPPN - Portaria 357 de 19/07/2012;São João da Barra (RJ);Não;Não;3.844;0;0;0;3.667;0;0;177
0000.33.2721;PARQUE ESTADUAL DA LAGOA DO AÇU;Estadual;Parque;Category II;RJ;2012;Decreto 43522 de 20/03/2012;-;Campos dos Goytacazes (RJ), São João da Barra (RJ);Não;Sim;8.249;0;0;0;8.017;0;0;232
0500.32.2728;ÁREA DE PROTEÇÃO AMBIENTAL MUNICÍPAL MANGUEZAL SUL DA SERRA;Municipal;Área de Proteção Ambiental;Category V;ES;2012;Lei ordinária 3895 de 13/06/2012;-;Serra (ES);Não;Não;1.061;0;0;0;1.061;0;0;0
0000.33.2732;PARQUE ESTADUAL DA COSTA DO SOL;Estadual;Parque;Category II;RJ;2011;Decreto 42929 de 18/04/2011;-;Araruama (RJ), Armação de Búzios (RJ), Arraial do Cabo (RJ), Cabo Frio (RJ), Saquarema (RJ), São Pedro da Aldeia (RJ);Não;Sim;9.829;0;0;0;9.334;0;0;494
0000.00.2740;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA ENCANTADA DO MORRO DA LUCRÉCIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2011;Portaria 92 de 18/11/2011;-;Pirambu (SE);Não;Não;11;0;0;0;11;0;0;0
0350.33.2749;AREA DE PROTEÇÃO AMBIENTAL POSSE/GUARITA;Municipal;Área de Proteção Ambiental;Category V;RJ;2012;Lei complementar 4172 de 04/05/2012;-;Nova Iguaçu (RJ);Não;Não;29;0;0;0;29;0;0;0
0000.29.2763;RESERVA PARTICULAR DO PATRIMôNIO NATURAL CORUMBAU;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 3534 de 10/09/2012;-;Prado (BA);Não;Não;29;0;0;0;29;0;0;0
1050.35.2776;PARQUE NATURAL MUNICIPAL DO JUQUERIQUERê;Municipal;Parque;Category II;SP;2012;Decreto 47 de 28/03/2012;-;Caraguatatuba (SP);Não;Não;4;0;0;0;4;0;0;0
0520.32.2778;PARQUE NATURAL MUNICIPAL DE JACARENEMA;Municipal;Parque;Category II;ES;2003;Decreto 33 de 09/02/2003;Convalidação - Decreto 26 de 01/02/2008;Vila Velha (ES);Sim;Sim;346;0;0;0;319;0;0;28
0250.33.2789;PARQUE NATURAL MUNICIPAL BARãO DE MAUá;Municipal;Parque;Category II;RJ;2012;Decreto 2795/2012 de 19/10/2012;-;Magé (RJ);Não;Não;116;0;0;0;112;0;0;4
0000.29.2796;RESERVA PARTICULAR DO PATRIMôNIO NATURAL PARAíSO I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 3988 de 20/11/2012;-;Porto Seguro (BA);Não;Não;59;0;0;0;59;0;0;0
0250.33.2801;ÁREA DE PROTEçãO AMBIENTAL SURUí;Municipal;Área de Proteção Ambiental;Category V;RJ;2007;Decreto 2300/2007 de 22/05/2007;-;Magé (RJ);Não;Não;14.146;0;0;0;14.146;0;0;0
0000.33.2805;ÁREA DE PROTEçãO AMBIENTAL DO ALTO IGUAçU;Estadual;Área de Proteção Ambiental;Category V;RJ;2013;Decreto 44032 de 15/01/2013;-;Belford Roxo (RJ), Duque de Caxias (RJ), Nova Iguaçu (RJ);Não;Não;22.111;0;0;0;22.111;0;0;0
0000.29.2853;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA MESTRE BONINA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 4868 de 23/04/2013;-;Ilhéus (BA);Não;Não;7;0;0;0;7;0;0;0
0000.29.2854;RESERVA PARTICULAR DO PATRIMôNIO NATURAL CORUMBAU I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 4938 de 02/05/2013;-;Prado (BA);Não;Não;164;0;0;0;164;0;0;0
0455.33.2868;PARQUE NATURAL MUNICIPAL PAISAGEM CARIOCA;Municipal;Parque;Category II;RJ;2013;Decreto 37231 de 05/06/2013;-;Rio de Janeiro (RJ);Sim;Não;160;0;0;0;123;0;0;37
0110.23.2873;ÁREA DE PROTEçãO AMBIENTAL DE CANOA-QUEBRADA;Municipal;Área de Proteção Ambiental;Category V;CE;1998;Lei ordinária 40/98 de 20/03/1998;-;Aracati (CE);Não;Sim;4.000;0;4.000;0;0;0;0;0
0000.00.2874;PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS;Federal;Parque;Category II;PR;2013;Lei ordinária 12829 de 20/06/2013;-;Pontal do Paraná (PR);Não;Não;1.360;0;0;0;0;0;0;1.360
0332.32.2879;MONUMENTO NATURAL MUNICIPAL FALéSIAS DE MARATAíZES;Municipal;Monumento Natural;Category III;ES;2008;Decreto DECRETO-E Nº. 193/2008 de 01/12/2008;-;Marataizes (ES);Não;Sim;42;0;0;0;35;0;0;7
0455.33.2903;ÁREA DE PROTEçãO AMBIENTAL PAISAGEM CARIOCA;Municipal;Área de Proteção Ambiental;Category V;RJ;2013;Decreto 37486 de 05/08/2013;-;Rio de Janeiro (RJ);Não;Não;204;0;0;0;163;0;0;41
0000.33.2904;PARQUE ESTADUAL DO MENDANHA;Estadual;Parque;Category II;RJ;2013;Decreto 44342 de 22/08/2013;-;Mesquita (RJ), Nova Iguaçu (RJ), Rio de Janeiro (RJ);Não;Não;4.399;0;0;0;4.399;0;0;0
0420.32.2908;PARQUE NATURAL MUNICIPAL DOS PURIS;Municipal;Parque;Category II;ES;2006;Decreto 014/2006 de 16/03/2006;-;Piúma (ES);Não;Não;36;0;0;0;36;0;0;0
0060.32.2919;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PIRAQUE-AÇÚ E PIRAQUE-MIRIM;Municipal;Reserva de Desenvolvimento Sustentável;Category VI;ES;1986;Lei ordinária 994 de 14/07/1986;Recategorização - Lei ordinária 3739 de 07/11/2013;Aracruz (ES);Não;Não;2.080;0;0;0;2.080;0;0;0
0520.32.2920;ÁREA DE PROTEçãO AMBIENTAL DA LAGOA GRANDE;Municipal;Área de Proteção Ambiental;Category V;ES;2006;Decreto 46 de 07/06/2006;-;Vila Velha (ES);Não;Sim;2.612;0;0;0;2.412;0;0;200
0910.42.2923;ÁREA DE PROTEçãO AMBIENTAL SERRA DONA FRANCISCA;Municipal;Área de Proteção Ambiental;Category V;SC;1997;Decreto 8055 de 15/03/1997;-;Joinville (SC);Sim;Sim;40.492;0;0;0;40.492;0;0;0
0910.42.2925;ÁREA DE RELEVANTE INTERESSE ECOLóGICO DO MORRO DO IRIRIú;Municipal;Área de Relevante Interesse Ecológico;Category IV;SC;2012;Decreto 19665 de 09/10/2012;-;Joinville (SC);Não;Não;498;0;0;0;498;0;0;0
0910.42.2926;PARQUE NATURAL MUNICIPAL DA CAIEIRA;Municipal;Parque;Category II;SC;2004;Decreto 11734 de 11/03/2004;-;Joinville (SC);Não;Não;142;0;0;0;142;0;0;0
0910.42.2927;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL DA ILHA DO MORRO DO AMARAL;Municipal;Reserva de Desenvolvimento Sustentável;Category VI;SC;1989;Decreto 6182 de 11/08/1989;"Deliberação - Decreto 3024 de 27/02/1975 ; Recategorização - Lei ordinária 7208 de 12/04/2012";Joinville (SC);Não;Sim;345;0;0;0;345;0;0;0
0000.29.2929;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA MARIANA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 5835 de 13/09/2013;-;Camamu (BA);Não;Não;187;0;0;0;187;0;0;0
0000.29.2930;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA BOHEMIA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 5833 de 13/09/2013;-;Camamu (BA);Não;Não;27;0;0;0;27;0;0;0
0000.29.2931;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA LUKAVEC;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 5832 de 13/09/2013;-;Camamu (BA);Não;Não;58;0;0;0;58;0;0;0
0000.29.2932;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA BIANCA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 5834 de 13/09/2013;-;Camamu (BA);Não;Não;19;0;0;0;19;0;0;0
0000.29.2933;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA ECOLóGICA CHEFE ROSA.;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 5926 de 19/09/2013;-;Camamu (BA);Não;Não;38;0;0;0;38;0;0;0
0240.32.2939;PARQUE NATURAL MUNICIPAL MORRO DA PESCARIA;Municipal;Parque;Category II;ES;2007;Lei ordinária 2790 de 19/12/2007;-;Guarapari (ES);Não;Não;127;0;0;0;127;0;0;0
0000.29.2948;RESERVA PARTICULAR DE PATRIMÔNIO NATURAL RANCHO LETTY;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 6372 de 18/11/2013;-;Prado (BA);Não;Não;19;0;0;0;19;0;0;0
0040.32.2957;ÁREA DE PROTEÇÃO AMBIENTAL MONTE URUBU;Municipal;Área de Proteção Ambiental;Category V;ES;2013;Decreto 4585 de 21/10/2013;-;Anchieta (ES);Não;Sim;524;0;0;0;524;0;0;0
0520.33.3027;PARQUE NATURAL MUNICIPAL DA MATA ATLÂNTICA ALDEENSE;Municipal;Parque;Category II;RJ;2013;Decreto Nº116 de 13 de setembro de 2013 de 13/09/2013;-;São Pedro da Aldeia (RJ);Não;Não;268;0;0;0;268;0;0;0
0540.42.3029;PARQUE NATURAL MUNICIPAL DO MORRO DA CRUZ;Municipal;Parque;Category II;SC;2013;Lei ordinária 9321 de 28/08/2013;-;Florianópolis (SC);Sim;Sim;130;0;0;0;130;0;0;0
0535.23.3034;ÁREA DE PROTEçãO AMBIENTAL DA PRAIA DE PONTA GROSSA;Municipal;Área de Proteção Ambiental;Category V;CE;1998;Lei ordinária 262 de 08/04/1998;Revisão dos limites - Lei ordinária 633 de 25/02/2014;Icapuí (CE);Não;Não;16.056;0;1.450;0;0;0;0;14.605
0000.33.3058;RESERVA PARTICULAR DO PATRIMôNIO NATURAL BICHO PREGUIçA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2013;Portaria 428 de 20/03/2013;Reconhecimento de RPPN - Portaria 532 de 21/05/2014;Rio de Janeiro (RJ);Não;Não;2;0;0;0;2;0;0;0
0100.33.3060;ÁREA DE PROTEçãO AMBIENTAL WALDEIR GONçALVES - SERRA DO ITAóCA;Municipal;Área de Proteção Ambiental;Category V;RJ;2013;Lei ordinária 8424 de 27/09/2013;-;Campos dos Goytacazes (RJ);Não;Sim;617;0;0;0;617;0;0;0
0000.00.3066;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO GUIGO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 70 de 25/06/2014;-;Catu (BA);Não;Não;36;0;0;0;36;0;0;0
0000.00.3067;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 76 de 25/06/2012;-;Ilhéus (BA);Não;Não;15;0;0;0;15;0;0;0
0000.00.3068;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DA BARRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 81 de 14/10/2011;-;Porto Seguro (BA);Não;Não;146;0;0;0;146;0;0;0
0000.00.3076;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO SENHOR;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 114 de 24/10/2012;-;Uruçuca (BA);Não;Não;8;0;0;0;8;0;0;0
0000.00.3080;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 257 de 05/12/2013;-;Aracati (CE);Não;Não;19;0;19;0;0;0;0;0
0000.00.3087;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MA;2013;Portaria 215 de 07/08/2013;-;Barreirinhas (MA);Não;Não;90;0;0;90;0;0;0;0
0100.33.3115;ÁREA DE PROTEçãO AMBIENTAL DA LAGOA DE CIMA;Municipal;Área de Proteção Ambiental;Category V;RJ;1992;Lei ordinária 5394 de 24/12/1992;-;Campos dos Goytacazes (RJ);Não;Sim;1.708;0;0;0;1.708;0;0;0
0000.25.3124;REFúGIO DE VIDA SILVESTRE MATA DO BURAQUINHO;Estadual;Refúgio de Vida Silvestre;Category III;PB;2014;Decreto Decreto n° 35.195 de 23/07/2014;Revisão dos limites - Decreto 39955 de 10/10/2016;João Pessoa (PB);Não;Não;513;0;0;0;513;0;0;0
0535.23.3128;ÁREA DE PROTEçãO AMBIENTAL DO MANGUEZAL DA BARRA GRANDE;Municipal;Área de Proteção Ambiental;Category V;CE;2000;Lei ordinária 298 de 12/05/2000;Revisão dos limites - Lei ordinária 634/2014 de 25/02/2014;Icapuí (CE);Não;Não;18.110;0;1.729;0;0;0;0;16.380
0000.00.3132;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;Federal;Reserva Extrativista;Category VI;PA;2014;Decreto sem número de 10/10/2014;-;São Caetano de Odivelas (PA);Não;Não;21.027;16.165;0;0;0;0;0;4.863
0000.00.3133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;Federal;Reserva Extrativista;Category VI;PA;2014;Decreto sem número de 10/10/2014;-;Marapanim (PA);Não;Não;26.464;17.504;0;0;0;0;0;8.960
0000.00.3134;RESERVA EXTRATIVISTA MARINHA CUINARANA;Federal;Reserva Extrativista;Category VI;PA;2014;Decreto sem número de 10/10/2014;-;Magalhães Barata (PA);Não;Não;11.036;10.994;0;0;0;0;0;43
0000.00.3137;PARQUE NACIONAL GUARICANA;Federal;Parque;Category II;PR;2014;Decreto sem número de 13/10/2014;-;Guaratuba (PR), Morretes (PR), São José dos Pinhais (PR);Não;Não;49.286;0;0;0;49.286;0;0;0
0000.29.3173;RESERVA PARTICULAR DO PATRIMôNIO NATURAL FERNANDES I, II E III;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 6827 de 29/01/2014;-;Prado (BA);Não;Não;589;0;0;0;589;0;0;0
1360.29.3177;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CORREDOR ECOLÓGICO LAGOA ENCANTADA / SERRA DO CONDURU;Municipal;Área de Relevante Interesse Ecológico;Category IV;BA;2009;Lei ordinária 3427/2009 de 15/09/2009;-;Ilhéus (BA);Não;Não;10.579;0;0;0;10.579;0;0;0
0000.29.3201;RESERVA PARTICULAR DO PATRIMôNIO NATURAL DO JEQUITIBá;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 6948 de 13/02/2014;-;Entre Rios (BA);Não;Não;615;0;0;0;615;0;0;0
0000.29.3202;RESERVA PARTICULAR DO PATRIMôNIO NATURAL LEMBRANçA II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria Nº 7116 de 14/03/2014;-;Porto Seguro (BA);Não;Não;36;0;0;0;36;0;0;0
0000.29.3203;RESERVA PARTICULAR DO PATRIMôNIO NATURAL FAZENDA DO CAHY;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria Nº 7170 de 24/03/2014;-;Prado (BA);Não;Não;83;0;0;0;76;0;0;8
0000.29.3206;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CANTASSURí;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 8875 de 01/12/2014;-;Itacaré (BA);Não;Não;5;0;0;0;5;0;0;0
1850.43.3207;REFúGIO DE VIDA SILVESTRE DO MOLHE LESTE;Municipal;Refúgio de Vida Silvestre;Category III;RS;1996;Lei ordinária 7 de 10/05/1996;-;São José do Norte (RS);Não;Não;24;0;0;0;0;0;0;24
0490.33.3214;ÁREA DE PROTEçãO AMBIENTAL DO ENGENHO PEQUENO;Municipal;Área de Proteção Ambiental;Category V;RJ;1991;Decreto 054/1991 de 19/07/1991;-;São Gonçalo (RJ);Não;Sim;1.364;0;0;0;1.364;0;0;0
0490.33.3215;PARQUE NATURAL MUNICIPAL DE SãO GONçALO;Municipal;Parque;Category II;RJ;2001;Decreto 038/2001 de 17/03/2001;-;São Gonçalo (RJ);Não;Sim;89;0;0;0;89;0;0;0
0170.33.3230;RESERVA BIOLÓGICA DO PARQUE EQUITATIVA;Municipal;Reserva Biológica;Category Ia;RJ;2009;Decreto 5738 de 08/12/2009;Revisão dos limites - Decreto 6490 de 11/12/2014;Duque de Caxias (RJ);Não;Sim;157;0;0;0;157;0;0;0
0170.33.3231;PARQUE NATURAL MUNICIPAL DA CAIXA D´ÁGUA;Municipal;Parque;Category II;RJ;2008;Decreto 5486 de 18/11/2008;-;Duque de Caxias (RJ);Não;Sim;18;0;0;0;18;0;0;0
0170.33.3232;ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO BENTO;Municipal;Área de Proteção Ambiental;Category V;RJ;1997;Decreto 3020 de 05/06/1997;Redução - Lei ordinária 2003 de 27/10/2006;Duque de Caxias (RJ);Não;Sim;767;0;0;0;767;0;0;0
0000.26.3239;REFúGIO DE VIDA SILVESTRE MATA DE MUSSAíBA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;Lei ordinária 9989/87 de 13/01/1987;Recategorização - Portaria 14.324/2011 de 03/06/2011;Jaboatão dos Guararapes (PE);Não;Não;314;0;0;0;314;0;0;0
0000.29.3248;PARQUE ESTADUAL PONTA DA TULHA;Estadual;Parque;Category II;BA;2015;Decreto 16487 de 22/12/2015;-;Ilhéus (BA);Não;Não;1.705;0;0;0;1.689;0;0;16
0270.33.3270;REFÚGIO DE VIDA SILVESTRE MUNICIPAL DAS SERRAS DE MARICÁ;Municipal;Refúgio de Vida Silvestre;Category III;RJ;2011;Lei ordinária 2368 de 16/05/2011;-;Maricá (RJ);Sim;Não;8.955;0;0;0;8.893;0;0;62
0000.29.3278;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 12144 de 01/08/2016;-;Itacaré (BA);Não;Não;10;0;0;0;10;0;0;0
1485.26.3281;PARQUE NATURAL MUNICIPAL DO FORTE DE TAMANDARE;Municipal;Parque;Category II;PE;2003;Decreto 13/2003 de 10/09/2003;-;Tamandaré (PE);Sim;Sim;347;0;0;0;50;0;0;297
0000.26.3283;PARQUE ESTADUAL MATA DO ZUMBI;Estadual;Parque;Category II;PE;1987;Lei ordinária 9989/87 de 13/01/1987;Recategorização - Lei ordinária 14.324/ 2011 de 03/06/2011;Cabo de Santo Agostinho (PE);Não;Não;289;0;0;0;289;0;0;0
0000.29.3292;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORENAS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 11263 de 02/02/2016;-;Porto Seguro (BA);Não;Não;35;0;0;0;35;0;0;0
0440.23.3295;PARQUE NATURAL MUNICIPAL DAS DUNAS DA SABIAGUABA;Municipal;Parque;Category II;CE;2006;Decreto 11986 de 20/02/2006;-;Fortaleza (CE);Sim;Sim;468;0;468;0;0;0;0;0
0000.26.3303;REFúGIO DE VIDA SILVESTRE MATA DO CURADO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;Lei ordinária 9989/87 de 13/01/1987;Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;Recife (PE);Não;Não;101;0;0;0;101;0;0;0
0000.26.3304;REFúGIO DE VIDA SILVESTRE MATA SãO JOãO DA VáRZEA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;Lei ordinária 9989/87 de 13/01/1987;Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;Recife (PE);Não;Não;66;0;0;0;66;0;0;0
