ID_UC;Código UC;Informações Gerais;NOME DA UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área soma biomas;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha
2091;0000.00.2091;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 4;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2008;2008;Portaria 25 de 06/05/2008;;Bom Retiro (SC);Não;Não;59;59;;0;0;0;59;0;0;0
2092;0000.00.2092;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA CABECEIRA DO CAFÔFO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 25 de 10/12/2007;;Trajano de Morais (RJ);Não;Não;167;174;;0;0;0;167;0;0;0
2093;0000.00.2093;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA UNISC;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2009;2009;Portaria 16 de 18/03/2009;;Sinimbu (RS);Não;Não;267;221;;0;0;0;267;0;0;0
2094;0000.00.2094;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS ARAUCÁRIAS GIGANTES;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2011;2011;Portaria 17 de 24/02/2011;;Itaiópolis (SC);Não;Não;56;56;;0;0;0;56;0;0;0
2095;0000.00.2095;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO CAJU;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2011;2011;Portaria 4 de 17/01/2011;;Itaporanga D'Ajuda (SE);Não;Não;762;763;;0;0;0;762;0;0;0
2096;0000.00.2096;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO PEREIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;2001;2001;Portaria 113 de 03/09/2001;;Coruripe (AL);Não;Não;220;220;;0;0;0;220;0;0;0
2097;0000.00.2097;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DONA BENTA E SEU CABOCLO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2010;2010;Portaria 71 de 27/08/2010;;Pirambu (SE);Não;Não;24;24;;0;0;0;24;0;0;0
2098;0000.00.2098;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ELIAS ANDRADE;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2009;2009;Portaria 93 de 28/12/2009;;General Sampaio (CE);Não;Não;208;208;;0;208;0;0;0;0;0
2099;0000.00.2099;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EMILIO EINSFELD FILHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2008;2008;Portaria 74 de 10/09/2008;;Capão Alto (SC), Campo Belo do Sul (SC);Não;Não;6.313;6.329;;0;0;0;6.313;0;0;0
2100;0000.00.2100;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESPERANÇA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RN;2010;2010;Portaria 74 de 27/08/2010;;Carnaubais (RN);Não;Não;552;500;;0;552;0;0;0;0;0
2101;0000.00.2101;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;1998;Portaria 149-N de 05/11/1998;;Porto Seguro (BA);Não;Não;6.069;6.069;;0;0;0;6.069;0;0;0
2102;0000.00.2102;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA CAIMAN;Federal;Reserva Particular do Patrimônio Natural;Category IV;MS;2004;2004;Portaria 35 de 09/03/2004;;Aquidauana (MS), Miranda (MS);Não;Não;5.512;5.603;;0;0;5.465;0;0;46;0
2103;0000.00.2103;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA ESPERANÇA;Federal;Reserva Particular do Patrimônio Natural;Category IV;ES;1998;1998;Portaria 62-N de 19/05/1998;;Cachoeiro de Itapemirim (ES);Não;Não;516;517;;0;0;0;516;0;0;0
2104;0000.00.2104;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BONSUCESSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 98 de 12/12/2008;;Barra Mansa (RJ);Não;Não;232;232;;0;0;0;232;0;0;0
2105;0000.00.2105;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOSCO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RO;2005;2005;Portaria 32 de 29/04/2005;;Alto Alegre do Parecis (RO);Não;Não;487;487;;487;0;0;0;0;0;0
2106;0000.00.2106;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CALIXTO;Federal;Reserva Particular do Patrimônio Natural;Category IV;TO;2009;2009;Portaria 42 de 04/06/2009;;Dianópolis (TO);Não;Não;343;365;;0;0;343;0;0;0;0
2107;0000.00.2107;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 72 de 09/09/2008;;Angra dos Reis (RJ);Não;Não;118;118;;0;0;0;118;0;0;0
2108;0000.00.2108;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESPORA DE OURO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 8-N de 08/02/1999;;São Luiz Gonzaga (RS);Não;Não;29;29;;0;0;0;0;29;0;0
2109;0000.00.2109;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRO DE SAPUCAIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2002;2002;Portaria 94 de 06/08/2002;;Sapucaia do Sul (RS);Não;Não;90;90;;0;0;0;90;0;0;0
2110;0000.00.2110;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PINDORAMA - GO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1997;1997;Portaria 165-N de 23/12/1997;;Cristalina (GO);Não;Não;47;636;;0;0;0;47;0;0;0
2111;0000.00.2111;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PRIMAVERA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;1997;1997;Portaria 83-N de 31/07/1997;;Tibagi (PR);Não;Não;400;400;;0;0;0;400;0;0;0
2112;0000.00.2112;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA TEREZINHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2009;2009;Portaria 19 de 26/03/2009;;Água Doce (SC);Não;Não;60;60;;0;0;0;60;0;0;0
2113;0000.00.2113;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO MIGUEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2008;2008;Portaria 8 de 01/02/2008;;Coromandel (MG);Não;Não;34;34;;0;0;34;0;0;0;0
2114;0000.00.2114;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA TERRA NOVA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;1997;1997;Portaria 60-N de 10/06/1997;;São José do Xingu (MT);Não;Não;1.543;1.543;;1.543;0;0;0;0;0;0
2115;0000.00.2115;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 3 de 15/01/2010;;Prado (BA);Não;Não;304;304;;0;0;0;304;0;0;0
2116;0000.00.2116;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 4 de 15/01/2010;;Prado (BA);Não;Não;171;171;;0;0;0;171;0;0;0
2117;0000.00.2117;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRUTINHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2009;2009;Portaria 5 de 12/02/2009;;Nova Trento (SC);Não;Não;6;6;;0;0;0;6;0;0;0
2118;0000.00.2118;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARIRÚ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 74 de 03/09/2009;;Varzedo (BA);Não;Não;41;41;;0;0;0;41;0;0;0
2119;0000.00.2119;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 9 de 18/01/2007;;Ilhéus (BA);Não;Não;63;65;;0;0;0;63;0;0;0
2120;0000.00.2120;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HOTEL MIRANTE;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;2004;2004;Portaria 25 de 08/03/2004;;Chapada dos Guimarães (MT);Não;Não;20;20;;0;0;20;0;0;0;0
2121;0000.00.2121;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHAS ALEXANDRE RODRIGUES FERREIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;AM;2009;2009;Portaria 67 de 13/08/2009;;Barcelos (AM);Não;Não;302;281;;302;0;0;0;0;0;0
2122;0000.00.2122;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL INHOTIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2010;2010;Portaria 41 de 05/05/2010;;Brumadinho (MG);Não;Não;145;145;;0;0;0;145;0;0;0
2123;0000.00.2123;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ITAMARANDIBA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 76 de 27/08/2010;;Abaíra (BA);Não;Não;287;287;;0;287;0;0;0;0;0
2124;0000.00.2124;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 71 de 09/09/2008;;Porto Seguro (BA);Não;Não;84;84;;0;0;0;84;0;0;0
2125;0000.00.2125;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JARDIM DAS DELÍCIAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2009;2009;Portaria 4 de 12/02/2009;;Nova Friburgo (RJ);Não;Não;19;20;;0;0;0;19;0;0;0
2126;0000.00.2126;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JATOBÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 101 de 12/12/2008;;Piraí do Norte (BA);Não;Não;16;16;;0;0;0;16;0;0;0
2127;0000.00.2127;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOAQUIM THEODORO DE MORAES;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 1 de 09/01/2007;;Serra do Salitre (MG);Não;Não;56;56;;0;0;56;0;0;0;0
2128;0000.00.2128;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KAHENA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2011;2011;Portaria 30 de 10/05/2011;;Marmelópolis (MG);Não;Não;6;6;;0;0;0;6;0;0;0
2129;0000.00.2129;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI;Federal;Reserva Particular do Patrimônio Natural;Category IV;PA;2005;2005;Portaria 56 de 22/08/2005;;Santo Antônio do Tauá (PA);Não;Não;23;23;;23;0;0;0;0;0;0
2130;0000.00.2130;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMKE;Federal;Reserva Particular do Patrimônio Natural;Category IV;ES;2010;2010;Portaria 75 de 27/08/2010;;Nova Venécia (ES);Não;Não;2;2;;0;0;0;2;0;0;0
2131;0000.00.2131;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE CRISTALINO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;1997;1997;Portaria 28/N de 11/04/1997;;Alta Floresta (MT);Não;Não;670;670;;670;0;0;0;0;0;0
2132;0000.00.2132;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA LUA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2009;2009;Portaria 58 de 29/07/2009;;Itapagé (CE);Não;Não;825;764;;0;825;0;0;0;0;0
2133;0000.00.2133;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIE CAMILLE;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2009;2009;Portaria 13 de 18/03/2009;;Bom Jardim (RJ);Não;Não;4;4;;0;0;0;4;0;0;0
2134;0000.00.2134;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2006;2006;Portaria 102 de 19/12/2006;;Santa Luzia do Itanhy (SE);Não;Não;297;297;;0;0;0;297;0;0;0
2135;0000.00.2135;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2007;2007;Portaria 4 de 10/01/2007;;Santa Luzia do Itanhy (SE);Não;Não;174;174;;0;0;0;174;0;0;0
2136;0000.00.2136;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA SERRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;ES;2008;2008;Portaria 105 de 30/12/2008;;Vargem Alta (ES);Não;Não;15;15;;0;0;0;15;0;0;0
2137;0000.00.2137;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2009;2009;Portaria 52 de 29/06/2009;;Dom Pedro de Alcântara (RS);Não;Não;9;9;;0;0;0;9;0;0;0
2138;0000.00.2138;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DOS JACUS - RESGATE VI;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2010;2010;Portaria 32 de 24/03/2010;;Alto Jequitibá (MG);Não;Não;21;20;;0;0;0;21;0;0;0
2139;0000.00.2139;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATUMBO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 13 de 11/10/2007;;Casimiro de Abreu (RJ);Não;Não;31;30;;0;0;0;31;0;0;0
2140;0000.00.2140;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURAL SERRA DA PACAVIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2008;2008;Portaria 47 de 23/07/2008;;Pacoti (CE);Não;Não;34;34;;0;34;0;0;0;0;0
2141;0000.00.2141;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NEIVA, PATRÍCIA, CLÁUDIA E ALEXANDRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2009;2009;Portaria 20 de 20/04/2009;;Silva Jardim (RJ);Não;Não;11;11;;0;0;0;11;0;0;0
2142;0000.00.2142;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA APARECIDA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 15 de 18/03/2008;;Bom Jardim (RJ);Não;Não;9;9;;0;0;0;9;0;0;0
2143;0000.00.2143;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA APARECIDA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 70 de 09/09/2008;;Duas Barras (RJ);Não;Não;59;59;;0;0;0;59;0;0;0
2144;0000.00.2144;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA APARECIDA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 7 de 01/02/2008;;Sapucaia (RJ);Não;Não;7;7;;0;0;0;7;0;0;0
2145;0000.00.2145;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 28 de 10/05/2011;;São Sebastião do Passé (BA);Não;Não;104;104;;0;0;0;104;0;0;0
2146;0000.00.2146;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OSÓRIO REIMÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;PA;2009;2009;Portaria 18 de 25/03/2009;;Cametá (PA);Não;Não;9;9;;9;0;0;0;0;0;0
2147;0000.00.2147;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 10 de 27/01/2010;;Igrapiúna (BA);Não;Não;214;214;;0;0;0;214;0;0;0
2148;0000.00.2148;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DAS NASCENTES;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2002;2002;Portaria 58 de 18/04/2002;;Bragança Paulista (SP);Não;Não;69;69;;0;0;0;69;0;0;0
2149;0000.00.2149;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO CAPETINGA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2005;2005;Portaria 73 de 13/10/2005;;São João D'Aliança (GO);Não;Não;1.584;1.584;;0;0;1.584;0;0;0;0
2150;0000.00.2150;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2010;2010;Portaria 43 de 08/06/2010;;Tianguá (CE);Não;Não;120;120;;0;120;0;0;0;0;0
2151;0000.00.2151;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA ÁGUIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2009;2009;Portaria 23 de 24/04/2009;;Urubici (SC);Não;Não;91;100;;0;0;0;91;0;0;0
2152;0000.00.2152;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2010;2010;Portaria 53 de 12/07/2010;;Morretes (PR);Não;Não;19;19;;0;0;0;19;0;0;0
2153;0000.00.2153;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 106 de 03/09/2001;;Porto Seguro (BA);Não;Não;50;50;;0;0;0;50;0;0;0
2154;0000.00.2154;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2010;2010;Portaria 9 de 27/01/2010;;Urubici (SC);Não;Não;16;16;;0;0;0;16;0;0;0
2155;0000.00.2155;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO FRANCO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2010;2010;Portaria 73 de 27/08/2010;;Botuverá (SC);Não;Não;45;45;;0;0;0;45;0;0;0
2156;0000.00.2156;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATI;Federal;Reserva Particular do Patrimônio Natural;Category IV;ES;2010;2010;Portaria 49 de 30/06/2010;;Nova Venécia (ES);Não;Não;3;3;;0;0;0;3;0;0;0
2157;0000.00.2157;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 76 de 10/09/2008;;Prado (BA);Não;Não;498;498;;0;0;0;498;0;0;0
2158;0000.00.2158;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RACHO 55-I;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;1993;1993;Portaria 102-N de 29/09/1993;;Lagoa da Prata (MG);Não;Não;50;50;;0;0;50;0;0;0;0
2159;0000.00.2159;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO 55-II;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;1993;1993;Portaria 103 de 29/09/1993;;Lagoa da Prata (MG);Não;Não;39;39;;0;0;39;0;0;0;0
2160;0000.00.2160;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO MACUCO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2010;2010;Portaria 60 de 27/07/2010;;Itaiópolis (SC);Não;Não;32;32;;0;0;0;32;0;0;0
2161;0000.00.2161;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CALAÇA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PE;2007;2007;Portaria 32 de 11/04/2007;;Lajedo (PE);Não;Não;209;209;;0;0;0;209;0;0;0
2162;0000.00.2162;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2005;2005;Portaria 85 de 30/11/2005;;Itacaré (BA);Não;Não;660;660;;0;0;0;660;0;0;0
2163;0000.00.2163;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CÓRREGO VERMELHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 23 de 10/12/2007;;Trajano de Morais (RJ);Não;Não;21;21;;0;0;0;21;0;0;0
2164;0000.00.2164;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO SOSSEGO I;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 35 de 19/04/2007;;Nova Friburgo (RJ);Não;Não;1;1;;0;0;0;1;0;0;0
2165;0000.00.2165;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO SOSSEGO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 36 de 19/04/2007;;Nova Friburgo (RJ);Não;Não;1;1;;0;0;0;1;0;0;0
2166;0000.00.2166;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 8 de 11/10/2007;;Coromandel (MG);Não;Não;7;7;;0;0;7;0;0;0;0
2167;0000.00.2167;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA III;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 9 de 11/10/2007;;Coromandel (MG);Não;Não;6;8;;0;0;6;0;0;0;0
2168;0000.00.2168;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA IV;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 10 de 11/10/2007;;Coromandel (MG);Não;Não;45;40;;0;0;45;0;0;0;0
2169;0000.00.2169;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA V;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 11 de 11/10/2007;;Coromandel (MG);Não;Não;11;11;;0;0;11;0;0;0;0
2170;0000.00.2170;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA VI;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 2 de 22/08/2007;;Coromandel (MG);Não;Não;8;8;;0;0;8;0;0;0;0
2171;0000.00.2171;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA VII;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2004;2004;Portaria 12 de 11/10/2004;;Coromandel (MG);Não;Não;136;136;;0;0;136;0;0;0;0
2172;0000.00.2172;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA HR - DOURADINHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 22 de 10/12/2007;;Coromandel (MG);Não;Não;23;25;;0;0;23;0;0;0;0
2173;0000.00.2173;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA RECANTO DAS ÁGUAS CLARAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 2 de 09/01/2007;;Patrocínio (MG);Não;Não;12;11;;0;0;12;0;0;0;0
2174;0000.00.2174;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA SÃO BERNARDO I;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 3 de 22/08/2007;;Patrocínio (MG);Não;Não;32;32;;0;0;32;0;0;0;0
2175;0000.00.2175;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA SÃO BERNARDO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 6 de 11/10/2007;;Patrocínio (MG);Não;Não;43;43;;0;0;43;0;0;0;0
2176;0000.00.2176;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA SÃO MIGUEL II;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2008;2008;Portaria 12 de 11/03/2008;;Coromandel (MG);Não;Não;6;6;;0;0;6;0;0;0;0
2177;0000.00.2177;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FLORESTAL ENGENHEIRO JOÃO FURTADO DE MENDONÇA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 9 de 01/02/2008;;Natividade (RJ);Não;Não;79;79;;0;0;0;79;0;0;0
2178;0000.00.2178;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ITAGUARI;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;2002;Portaria 128 de 02/10/2002;;Cocos (BA);Não;Não;4.000;4.000;;0;0;4.000;0;0;0;0
2179;0000.00.2179;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JUREMA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PE;2007;2007;Portaria 33 de 11/04/2007;;Belém de São Francisco (PE);Não;Não;268;268;;0;268;0;0;0;0;0
2180;0000.00.2180;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LEÃO DA MONTANHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2008;2008;Portaria 34 de 21/05/2008;;Urubici (SC);Não;Não;154;127;;0;0;0;154;0;0;0
2181;0000.00.2181;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARAGATO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2007;2007;Portaria 14 de 11/10/2007;;Passo Fundo (RS);Não;Não;42;42;;0;0;0;42;0;0;0
2182;0000.00.2182;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 69 de 09/09/2008;;Belmonte (BA);Não;Não;392;392;;0;0;0;392;0;0;0
2183;0000.00.2183;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL DO TOMBADOR;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2009;2009;Portaria 26 de 08/05/2009;;Cavalcante (GO);Não;Não;8.717;8.730;;0;0;8.717;0;0;0;0
